D,k,gamma,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.0009630390073917806,0.04374198898673058,0.000958812541468069,0.04729016143828631,0.1378649637103081,0.33153401389718057,-0.12502496787346895,-0.042025341615080834,0.03203476205468178,0.327894376963377,15.87724441994449,2.9393705482086787,327,0.01633087793145216,1000,1719852687_83646_0
8.893098909407854e-05,0.04374198898673058,0.000958812541468069,0.04729016143828631,0.1378649637103081,0.33153401389718057,-0.12502496787346895,-0.042025341615080834,0.03203476205468178,0.327894376963377,2.9464454857260756,3.574775377431251,18,0.0062315108323333845,1000,1719852732_83646_1
0.0009630390073917806,0.04372994359582663,0.000958812541468069,0.04729016143828631,0.1378649637103081,0.33153401389718057,-0.12502496787346895,-0.042025341615080834,0.03203476205468178,0.327894376963377,16.024599261488728,3.068945557301925,321,0.01625573661989188,1000,1719852779_83646_2
0.0009630390073917806,0.04374198898673058,0.004119337634835392,0.04729016143828631,0.1378649637103081,0.33153401389718057,-0.12502496787346895,-0.042025341615080834,0.03203476205468178,0.327894376963377,41.38242090678944,3.0371268360221078,2054,0.0675275463512468,622,1719852820_83646_3
0.0009630390073917806,0.04374198898673058,0.000958812541468069,0.022572456039488317,0.1378649637103081,0.33153401389718057,-0.12502496787346895,-0.042025341615080834,0.03203476205468178,0.327894376963377,15.312257082900743,2.689103947955193,460,0.01525392362951019,1000,1719852869_83646_4
0.0009630390073917806,0.04374198898673058,0.000958812541468069,0.04729016143828631,0.2847936362028122,0.33153401389718057,-0.12502496787346895,-0.042025341615080834,0.03203476205468178,0.327894376963377,12.788183317694303,2.242711958348239,227,0.01305756780191214,1000,1719852915_83646_5
0.0009630390073917806,0.04374198898673058,0.000958812541468069,0.04729016143828631,0.1378649637103081,0.30575110465288163,-0.12502496787346895,-0.042025341615080834,0.03203476205468178,0.327894376963377,16.009569588775236,2.9931829824029372,351,0.016502609743311525,1000,1719852962_83646_6
0.0009630390073917806,0.04374198898673058,0.000958812541468069,0.04729016143828631,0.1378649637103081,0.33153401389718057,-0.08085217163898051,-0.042025341615080834,0.03203476205468178,0.327894376963377,15.967020448614234,2.9221479244564237,337,0.01640482840212587,1000,1719853010_83646_7
0.0009630390073917806,0.04374198898673058,0.000958812541468069,0.04729016143828631,0.1378649637103081,0.33153401389718057,-0.12502496787346895,-0.04134149383753538,0.03203476205468178,0.327894376963377,16.099957364962716,3.2791995036016637,340,0.016357292895757714,1000,1719853058_83646_8
0.0009630390073917806,0.04374198898673058,0.000958812541468069,0.04729016143828631,0.1378649637103081,0.33153401389718057,-0.12502496787346895,-0.042025341615080834,0.0487548241019249,0.327894376963377,16.11890511844789,2.818487104107605,331,0.016422210480976807,1000,1719853104_83646_9
