D,k,gamma,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.0004313058460596949,0.01670509442687035,0.0042829112166073175,0.02423016481101513,0.13104894347488882,0.35748132951557643,-0.8318751582875847,-0.023606424517929558,0.011077961064875127,0.29004548890516163,38.62687819969795,10.146708855969784,5564,0.0889973923461816,482,1719852686_83642_0
0.0004313058460596949,0.01670509442687035,0.0042829112166073175,0.047583826184272766,0.1060892902314663,0.35748132951557643,-0.8318751582875847,-0.023606424517929558,0.011077961064875127,0.29004548890516163,40.71140337888732,10.629428004702884,4304,0.09248392032872721,492,1719852730_83642_1
0.0004313058460596949,0.01670509442687035,0.0042829112166073175,0.047583826184272766,0.13104894347488882,0.2822900105267763,-0.8318751582875847,-0.023606424517929558,0.011077961064875127,0.29004548890516163,41.05924437282861,11.516252266972232,4327,0.09101997170100673,504,1719852775_83642_2
0.0004313058460596949,0.01670509442687035,0.0042829112166073175,0.047583826184272766,0.13104894347488882,0.35748132951557643,-0.8366285857278853,-0.023606424517929558,0.011077961064875127,0.29004548890516163,40.33274427464477,11.890496826977284,4175,0.08963247226163189,506,1719852820_83642_3
0.0004313058460596949,0.01670509442687035,0.0042829112166073175,0.047583826184272766,0.13104894347488882,0.35748132951557643,-0.8318751582875847,-0.010757358893752102,0.011077961064875127,0.29004548890516163,40.2039190223993,11.576654384685913,4262,0.09135761658728765,495,1719852864_83642_4
0.0004313058460596949,0.01670509442687035,0.0042829112166073175,0.047583826184272766,0.13104894347488882,0.35748132951557643,-0.8318751582875847,-0.023606424517929558,0.02578641586005688,0.29004548890516163,40.49435503234589,11.58049314626871,4241,0.08976013414382536,508,1719852909_83642_5
0.0004313058460596949,0.01670509442687035,0.0042829112166073175,0.047583826184272766,0.13104894347488882,0.35748132951557643,-0.8318751582875847,-0.023606424517929558,0.011077961064875127,0.011117069143801927,42.09354904823699,2.6024542345516597,6399,0.13819497703527933,344,1719852950_83642_6
0.0008201643114537001,0.02941927284002304,0.0044539417564403265,0.02423016481101513,0.1060892902314663,0.2822900105267763,-0.8366285857278853,-0.010757358893752102,0.02578641586005688,0.011117069143801927,41.78965264136998,1.8105972951812253,5712,0.1408492749701612,328,1719852984_83642_7
0.00022037105877883732,0.049497165717184544,0.0021786973822861913,0.025811323970556257,0.21409045793116094,0.4813324365764856,-0.12858250983990727,-0.01961202643811703,0.026992700546979907,0.14618458980694413,32.79009176813243,1.9948667710527477,746,0.03270321218753924,1000,1719853039_83642_8
0.0005549341048672796,0.049497165717184544,0.0021786973822861913,0.025811323970556257,0.21409045793116094,0.4813324365764856,-0.12858250983990727,-0.01961202643811703,0.026992700546979907,0.14618458980694413,33.231496252497784,2.906862492962737,1008,0.0331466783832237,1000,1719853095_83642_9
