D,k,gamma,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.0009507054045051336,0.030850800238549712,0.0025651524283923214,0.026883750222623348,0.3086572650820017,0.4539642598479986,-0.4964374407660216,-0.045532633960247045,0.014286013394594193,0.2419842854142189,38.42417213515869,10.061455290235427,2413,0.039887985256470436,1000,1719852706_83640_0
0.0006926194841694087,0.030850800238549712,0.0025651524283923214,0.026883750222623348,0.3086572650820017,0.4539642598479986,-0.4964374407660216,-0.045532633960247045,0.014286013394594193,0.2419842854142189,37.15693798528956,11.020129869082155,1907,0.03816856343496955,1000,1719852770_83640_1
0.0009507054045051336,0.04518819864839316,0.0025651524283923214,0.026883750222623348,0.3086572650820017,0.4539642598479986,-0.4964374407660216,-0.045532633960247045,0.014286013394594193,0.2419842854142189,33.055211771234376,9.255007850496234,1217,0.03365478305239822,1000,1719852827_83640_2
0.0009507054045051336,0.030850800238549712,0.0027094924756325784,0.026883750222623348,0.3086572650820017,0.4539642598479986,-0.4964374407660216,-0.045532633960247045,0.014286013394594193,0.2419842854142189,40.32336583862089,10.345229952503084,2612,0.042714914339626486,979,1719852894_83640_3
0.0009507054045051336,0.030850800238549712,0.0025651524283923214,0.034821173809468746,0.3086572650820017,0.4539642598479986,-0.4964374407660216,-0.045532633960247045,0.014286013394594193,0.2419842854142189,37.604250844571574,11.569911956045475,2044,0.03837541836803893,1000,1719852958_83640_4
0.0009507054045051336,0.030850800238549712,0.0025651524283923214,0.026883750222623348,0.39753864146769047,0.4539642598479986,-0.4964374407660216,-0.045532633960247045,0.014286013394594193,0.2419842854142189,35.99465539120853,8.051645594146878,2072,0.037573999463902275,1000,1719853021_83640_5
0.0009507054045051336,0.030850800238549712,0.0025651524283923214,0.026883750222623348,0.3086572650820017,0.19185109473764897,-0.4964374407660216,-0.045532633960247045,0.014286013394594193,0.2419842854142189,40.592096451467015,12.911841847742211,2761,0.04240351775936137,976,1719853089_83640_6
0.0009507054045051336,0.030850800238549712,0.0025651524283923214,0.026883750222623348,0.3086572650820017,0.4539642598479986,-0.7927095279097557,-0.045532633960247045,0.014286013394594193,0.2419842854142189,38.05698892218174,9.704496599431028,2342,0.03962830426478037,1000,1719853153_83640_7
0.0009507054045051336,0.030850800238549712,0.0025651524283923214,0.026883750222623348,0.3086572650820017,0.4539642598479986,-0.4964374407660216,-0.03044433362782002,0.014286013394594193,0.2419842854142189,39.0414067787329,10.638198998163471,2496,0.040582369428287746,1000,1719853219_83640_8
0.0009507054045051336,0.030850800238549712,0.0025651524283923214,0.026883750222623348,0.3086572650820017,0.4539642598479986,-0.4964374407660216,-0.045532633960247045,0.03479978200048208,0.2419842854142189,38.71537008671084,10.326143424558335,2438,0.04006242250720138,1000,1719853283_83640_9
