theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.32681077867746355,0.3493463363498449,-0.10680681075900789,-0.04323633506894112,0.016466923728585242,0.2053985871374607,7.833553602530592,1.577407343368246,162,0.008319991893988132,1000,1719947878_51422_0
0.3868322584778071,0.4903557676821947,-0.5034999108873308,-0.025515691563487056,0.03365071475505829,0.6723774409387261,5.210177714821419,1.446889181631524,91,0.0052022529649733236,1000,1719947916_51422_1
0.1638854365795851,0.4903557676821947,-0.5034999108873308,-0.025515691563487056,0.03365071475505829,0.6723774409387261,7.689557028860079,1.6215108601152513,153,0.007744603831686736,1000,1719947955_51422_2
0.3868322584778071,0.10656702890992165,-0.5034999108873308,-0.025515691563487056,0.03365071475505829,0.6723774409387261,8.020225810532109,1.8409403288296702,164,0.00851226654539706,1000,1719947992_51422_3
0.3868322584778071,0.4903557676821947,-0.94513965328224,-0.025515691563487056,0.03365071475505829,0.6723774409387261,5.2003332360018115,1.5668468860541303,92,0.005151276818790684,1000,1719948032_51422_4
0.3868322584778071,0.4903557676821947,-0.5034999108873308,-0.016383029110729697,0.03365071475505829,0.6723774409387261,5.198433689564476,1.5610604756698145,96,0.005363418121309249,1000,1719948070_51422_5
0.3868322584778071,0.4903557676821947,-0.5034999108873308,-0.025515691563487056,0.033923011496663096,0.6723774409387261,5.210177714821419,1.446889181631524,91,0.0052022529649733236,1000,1719948107_51422_6
0.3868322584778071,0.4903557676821947,-0.5034999108873308,-0.025515691563487056,0.03365071475505829,0.7102461634669452,5.184214255356958,1.529419582428092,94,0.005226789306980515,1000,1719948143_51422_7
0.1638854365795851,0.10656702890992165,-0.94513965328224,-0.016383029110729697,0.033923011496663096,0.7102461634669452,9.097754631133062,1.568442218308259,203,0.009815178337471083,1000,1719948183_51422_8
0.30911310352385046,0.28448096774518494,-0.7783961133100092,-0.023110942617058757,0.038040257915854456,0.750505381124094,5.702908926768288,1.6668798129966176,116,0.006088397407631341,1000,1719948220_51422_9
0.3536546189337969,0.28448096774518494,-0.7783961133100092,-0.023110942617058757,0.038040257915854456,0.750505381124094,5.613362884431672,1.394608503393171,108,0.005886875210999443,1000,1719948256_51422_10
0.30911310352385046,0.36459357216954236,-0.7783961133100092,-0.023110942617058757,0.038040257915854456,0.750505381124094,5.7623257825311684,1.7083265450493752,114,0.005942467580697209,1000,1719948294_51422_11
0.30911310352385046,0.28448096774518494,-0.18892153603956108,-0.023110942617058757,0.038040257915854456,0.750505381124094,5.7932372627090905,1.581026384103386,117,0.006100399753243835,1000,1719948331_51422_12
0.30911310352385046,0.28448096774518494,-0.7783961133100092,-0.03462575066834689,0.038040257915854456,0.750505381124094,5.751009453795937,1.4726629137597234,101,0.005991985350200735,1000,1719948372_51422_13
0.30911310352385046,0.28448096774518494,-0.7783961133100092,-0.023110942617058757,0.010657910704612732,0.750505381124094,5.702908926768288,1.6668798129966176,116,0.006088397407631341,1000,1719948410_51422_14
0.30911310352385046,0.28448096774518494,-0.7783961133100092,-0.023110942617058757,0.038040257915854456,0.5861009832471609,6.452086386953212,1.5055063298768552,135,0.006599777194125855,1000,1719948448_51422_15
0.3536546189337969,0.36459357216954236,-0.18892153603956108,-0.03462575066834689,0.010657910704612732,0.5861009832471609,5.859884770105644,1.4915259635936073,115,0.006227860075851188,1000,1719948485_51422_16
0.24347732216119766,0.4096818611025811,-0.03608982148580253,-0.035359774976968766,0.017820913568139078,0.3566230717115104,8.118761401829014,1.7528453003116564,176,0.00850105825038297,1000,1719948524_51422_17
0.14314320459961893,0.4096818611025811,-0.03608982148580253,-0.035359774976968766,0.017820913568139078,0.3566230717115104,9.333983358515775,1.6311732035999675,226,0.010036362747872452,1000,1719948563_51422_18
0.24347732216119766,0.17959033809602262,-0.03608982148580253,-0.035359774976968766,0.017820913568139078,0.3566230717115104,8.7943846333712,1.5826399019927087,181,0.00942668649631384,1000,1719948601_51422_19
0.24347732216119766,0.4096818611025811,-0.7739678887184709,-0.035359774976968766,0.017820913568139078,0.3566230717115104,7.638503328878397,1.5225810468420964,163,0.008062680439526848,1000,1719948641_51422_20
0.24347732216119766,0.4096818611025811,-0.03608982148580253,-0.025305960923433304,0.017820913568139078,0.3566230717115104,8.044740422202732,1.726015190995843,178,0.008525911798287988,1000,1719948680_51422_21
0.24347732216119766,0.4096818611025811,-0.03608982148580253,-0.035359774976968766,0.03817258328199387,0.3566230717115104,7.8562469884206125,1.5516317897562875,167,0.00827151180099411,1000,1719948717_51422_22
0.24347732216119766,0.4096818611025811,-0.03608982148580253,-0.035359774976968766,0.017820913568139078,0.08091095485724509,9.691138677530908,1.7156311006309288,236,0.010625490859683229,1000,1719948756_51422_23
0.14314320459961893,0.17959033809602262,-0.7739678887184709,-0.025305960923433304,0.03817258328199387,0.08091095485724509,12.606494409843531,1.8675114472475045,396,0.013279129847318827,1000,1719948795_51422_24
0.1872244741767645,0.13380535468459132,-0.701440139207989,-0.012849535904824738,0.025589677952229977,0.18898274968378245,10.272027667652194,1.6907480910476944,295,0.011367255640936769,1000,1719948834_51422_25
0.49043716453015807,0.13380535468459132,-0.701440139207989,-0.012849535904824738,0.025589677952229977,0.18898274968378245,8.20099258482138,2.0059592252024223,175,0.008907103974821085,1000,1719948871_51422_26
0.1872244741767645,0.20851425230503084,-0.701440139207989,-0.012849535904824738,0.025589677952229977,0.18898274968378245,9.68131577088848,1.705736280041986,237,0.01065957018048791,1000,1719948909_51422_27
0.1872244741767645,0.13380535468459132,-0.6345611243043094,-0.012849535904824738,0.025589677952229977,0.18898274968378245,10.527634972376072,1.7622217997034104,286,0.01141467189237933,1000,1719948947_51422_28
0.1872244741767645,0.13380535468459132,-0.701440139207989,-0.011158826537430291,0.025589677952229977,0.18898274968378245,10.524731131082065,1.9678098889239184,286,0.011387665329782193,1000,1719948986_51422_29
0.1872244741767645,0.13380535468459132,-0.701440139207989,-0.012849535904824738,0.047967700585722924,0.18898274968378245,10.471015002652036,1.7218231034640716,279,0.011401535946795383,1000,1719949025_51422_30
0.1872244741767645,0.13380535468459132,-0.701440139207989,-0.012849535904824738,0.025589677952229977,0.27823785939253864,9.886233638577533,1.6971490024388762,227,0.010681608143485177,1000,1719949062_51422_31
