D,k,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.00031667740533128385,0.04726403221487999,0.015398328453302385,0.4464303348213434,0.4339560683816671,-0.8276972029823809,-0.01670227892696858,0.03765660170465708,0.22308323523029683,5.531296896731851,1.5547698311996823,86,0.005823159350157005,1000,1719867737_92559_0
0.00031667740533128385,0.04726403221487999,0.015398328453302385,0.4464303348213434,0.4339560683816671,-0.8276972029823809,-0.01670227892696858,0.01569782003760338,0.4247856868430972,4.8769117656239365,1.6284047379611455,74,0.004835224998856136,1000,1719867780_92559_1
0.0007109463469777257,0.021245437152683736,0.023587720431387425,0.3092639487236738,0.21146037206053736,-0.4180243674665689,-0.025408779904246333,0.03765660170465708,0.4247856868430972,7.205388934705384,2.3565319461471477,281,0.007203361349207293,1000,1719867826_92559_2
0.000747306987028569,0.011283399425446988,0.03179595664143563,0.16751081570982934,0.2858273293823004,-0.25409224284812804,-0.033475291356444364,0.04689976375550032,0.5976961349602788,7.900409216437026,2.9588795053172157,472,0.007776683907721127,1000,1719867873_92559_3
0.0002657519477140159,0.011283399425446988,0.03179595664143563,0.16751081570982934,0.2858273293823004,-0.25409224284812804,-0.033475291356444364,0.04689976375550032,0.5976961349602788,8.396041748804997,2.123949650358805,315,0.008484730975882752,1000,1719867919_92559_4
0.000747306987028569,0.03654072269797325,0.03179595664143563,0.16751081570982934,0.2858273293823004,-0.25409224284812804,-0.033475291356444364,0.04689976375550032,0.5976961349602788,7.493736888928519,1.6618351505983073,172,0.007639387522292596,1000,1719867964_92559_5
0.000747306987028569,0.011283399425446988,0.034317732714116575,0.16751081570982934,0.2858273293823004,-0.25409224284812804,-0.033475291356444364,0.04689976375550032,0.5976961349602788,8.158382155357206,3.006511900057194,471,0.007957452634908513,1000,1719868010_92559_6
0.000747306987028569,0.011283399425446988,0.03179595664143563,0.16331411488354208,0.2858273293823004,-0.25409224284812804,-0.033475291356444364,0.04689976375550032,0.5976961349602788,8.131070582942913,2.848325174643267,489,0.007987863871502496,1000,1719868058_92559_7
0.000747306987028569,0.011283399425446988,0.03179595664143563,0.16751081570982934,0.4864327654242516,-0.25409224284812804,-0.033475291356444364,0.04689976375550032,0.5976961349602788,7.731118451807465,3.215599862228441,469,0.007490023289084213,1000,1719868105_92559_8
0.000747306987028569,0.011283399425446988,0.03179595664143563,0.16751081570982934,0.2858273293823004,-0.8590322106145322,-0.033475291356444364,0.04689976375550032,0.5976961349602788,7.764974852250664,2.9803131761956667,468,0.007672951216808838,1000,1719868156_92559_9
0.000747306987028569,0.011283399425446988,0.03179595664143563,0.16751081570982934,0.2858273293823004,-0.25409224284812804,-0.03498136151582003,0.04689976375550032,0.5976961349602788,8.18731530763326,3.142267710459209,477,0.007714094540482885,1000,1719868204_92559_10
0.000747306987028569,0.011283399425446988,0.03179595664143563,0.16751081570982934,0.2858273293823004,-0.25409224284812804,-0.033475291356444364,0.010910113118588924,0.5976961349602788,8.208311485271894,3.2024761900047785,480,0.007742119795314838,1000,1719868252_92559_11
0.000747306987028569,0.011283399425446988,0.03179595664143563,0.16751081570982934,0.2858273293823004,-0.25409224284812804,-0.033475291356444364,0.04689976375550032,0.8722972551826387,7.073476705965846,2.850079311799408,384,0.0069989751191879375,1000,1719868301_92559_12
0.0002657519477140159,0.03654072269797325,0.034317732714116575,0.16331411488354208,0.4864327654242516,-0.8590322106145322,-0.03498136151582003,0.010910113118588924,0.8722972551826387,6.880070044917475,1.6859030512460618,95,0.0069614172728843515,1000,1719868346_92559_13
0.0006102530513610691,0.04469574011862278,0.042330934889614584,0.11073725409805775,0.2017179075628519,-0.04012910006567838,-0.013287022486329084,0.014772334806621075,0.012248728377744555,13.482949574551743,4.262159395149912,283,0.014474393780537467,1000,1719868395_92559_14
0.0007551661762781441,0.04469574011862278,0.042330934889614584,0.11073725409805775,0.2017179075628519,-0.04012910006567838,-0.013287022486329084,0.014772334806621075,0.012248728377744555,14.97481143011049,4.343697648384157,293,0.015476568312535922,1000,1719868445_92559_15
0.0006102530513610691,0.029066809862852094,0.042330934889614584,0.11073725409805775,0.2017179075628519,-0.04012910006567838,-0.013287022486329084,0.014772334806621075,0.012248728377744555,17.93470627729165,4.104155278379234,589,0.01833976965956563,1000,1719868497_92559_16
0.0006102530513610691,0.04469574011862278,0.03729510713368654,0.11073725409805775,0.2017179075628519,-0.04012910006567838,-0.013287022486329084,0.014772334806621075,0.012248728377744555,14.78203032834176,4.2191251754041605,309,0.015357043231342571,1000,1719868546_92559_17
0.0006102530513610691,0.04469574011862278,0.042330934889614584,0.35529262274503715,0.2017179075628519,-0.04012910006567838,-0.013287022486329084,0.014772334806621075,0.012248728377744555,8.968611178244121,2.348296746803513,138,0.009703713092709898,1000,1719868592_92559_18
0.0006102530513610691,0.04469574011862278,0.042330934889614584,0.11073725409805775,0.3392205979675055,-0.04012910006567838,-0.013287022486329084,0.014772334806621075,0.012248728377744555,13.599327881732151,4.352588124207856,248,0.014309243235977154,1000,1719868639_92559_19
0.0006102530513610691,0.04469574011862278,0.042330934889614584,0.11073725409805775,0.2017179075628519,-0.8016860695090144,-0.013287022486329084,0.014772334806621075,0.012248728377744555,14.329551625295109,4.336929845303066,231,0.014322026490426465,1000,1719868685_92559_20
0.0006102530513610691,0.04469574011862278,0.042330934889614584,0.11073725409805775,0.2017179075628519,-0.04012910006567838,-0.0373961590602994,0.014772334806621075,0.012248728377744555,14.192777970421007,4.376855474461858,229,0.014535241841010738,1000,1719868734_92559_21
0.0006102530513610691,0.04469574011862278,0.042330934889614584,0.11073725409805775,0.2017179075628519,-0.04012910006567838,-0.013287022486329084,0.018672124892473222,0.012248728377744555,14.494171609065505,4.375986815727172,247,0.015029063028233904,1000,1719868783_92559_22
0.0006102530513610691,0.04469574011862278,0.042330934889614584,0.11073725409805775,0.2017179075628519,-0.04012910006567838,-0.013287022486329084,0.014772334806621075,0.8311494943220168,8.619853045457795,2.043510438248593,130,0.008912596297321551,1000,1719868830_92559_23
0.0007551661762781441,0.029066809862852094,0.03729510713368654,0.35529262274503715,0.3392205979675055,-0.8016860695090144,-0.0373961590602994,0.018672124892473222,0.8311494943220168,5.4391911518958596,1.8406529045445577,126,0.005371419617936302,1000,1719868875_92559_24
0.00042310721906833356,0.018792942501604556,0.02610954571515322,0.47556716576218605,0.4536123726516962,-0.540436476143077,-0.036534186527132986,0.043567586094141006,0.5872806803323328,5.227664079952084,1.995036401293814,152,0.005318187394414475,1000,1719868921_92559_25
0.00022588310819119214,0.018792942501604556,0.02610954571515322,0.47556716576218605,0.4536123726516962,-0.540436476143077,-0.036534186527132986,0.043567586094141006,0.5872806803323328,5.0979423948971,1.846893384863844,109,0.005090372136916765,1000,1719868967_92559_26
0.00042310721906833356,0.033146878369152546,0.02610954571515322,0.47556716576218605,0.4536123726516962,-0.540436476143077,-0.036534186527132986,0.043567586094141006,0.5872806803323328,4.804044309215279,1.7764214336536681,91,0.0048132454973234175,1000,1719869011_92559_27
0.00042310721906833356,0.018792942501604556,0.025608212761580942,0.47556716576218605,0.4536123726516962,-0.540436476143077,-0.036534186527132986,0.043567586094141006,0.5872806803323328,5.227664079952084,1.995036401293814,152,0.005318187394414475,1000,1719869055_92559_28
0.00042310721906833356,0.018792942501604556,0.02610954571515322,0.12194540277123452,0.4536123726516962,-0.540436476143077,-0.036534186527132986,0.043567586094141006,0.5872806803323328,8.399786581673236,1.7873626079947535,279,0.008291921445062966,1000,1719869102_92559_29
0.00042310721906833356,0.018792942501604556,0.02610954571515322,0.47556716576218605,0.16424201019108298,-0.540436476143077,-0.036534186527132986,0.043567586094141006,0.5872806803323328,6.373858919783364,2.200921090837159,193,0.006322226132323472,1000,1719869147_92559_30
0.00042310721906833356,0.018792942501604556,0.02610954571515322,0.47556716576218605,0.4536123726516962,-0.29620203212834895,-0.036534186527132986,0.043567586094141006,0.5872806803323328,5.402981700111952,1.9968164481850945,155,0.005274375423956146,1000,1719869193_92559_31
0.00042310721906833356,0.018792942501604556,0.02610954571515322,0.47556716576218605,0.4536123726516962,-0.540436476143077,-0.022837575003504754,0.043567586094141006,0.5872806803323328,5.352865994744014,1.9225564315969055,151,0.005211908989253504,1000,1719869238_92559_32
0.00042310721906833356,0.018792942501604556,0.02610954571515322,0.47556716576218605,0.4536123726516962,-0.540436476143077,-0.036534186527132986,0.030519929602742198,0.5872806803323328,5.227664079952084,1.995036401293814,152,0.005318187394414475,1000,1719869283_92559_33
0.00042310721906833356,0.018792942501604556,0.02610954571515322,0.47556716576218605,0.4536123726516962,-0.540436476143077,-0.036534186527132986,0.043567586094141006,0.2616394966840744,6.366259299838749,1.9005006714001733,201,0.006522376425962095,1000,1719869331_92559_34
0.00022588310819119214,0.033146878369152546,0.025608212761580942,0.12194540277123452,0.16424201019108298,-0.29620203212834895,-0.022837575003504754,0.030519929602742198,0.2616394966840744,10.157090090395792,2.2574646257607456,198,0.010930604572438773,1000,1719869377_92559_35
