D,k,gamma,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,model_id
0.0005500588992983103,0.04883345469832421,0.0022939156121108686,0.015770202837884426,0.3433873917907476,0.1876010585576296,-0.44052303996868425,-0.038835398033261304,0.0442979184165597,0.10052298470400273,34.17853200689239,34.71004076312469,1291,1719163233_59448_0
0.0007591593960020692,0.04883345469832421,0.0022939156121108686,0.015770202837884426,0.3433873917907476,0.1876010585576296,-0.44052303996868425,-0.038835398033261304,0.0442979184165597,0.10052298470400273,34.007567990116165,34.2832695126929,1502,1719163302_59448_1
0.0005500588992983103,0.04431654527783394,0.0022939156121108686,0.015770202837884426,0.3433873917907476,0.1876010585576296,-0.44052303996868425,-0.038835398033261304,0.0442979184165597,0.10052298470400273,35.41598987706065,36.03106996795856,1469,1719163365_59448_2
0.0005500588992983103,0.04883345469832421,0.0023279028636403387,0.015770202837884426,0.3433873917907476,0.1876010585576296,-0.44052303996868425,-0.038835398033261304,0.0442979184165597,0.10052298470400273,34.542939752462615,35.07684344507241,1350,1719163427_59448_3
0.0005500588992983103,0.04883345469832421,0.0022939156121108686,0.02600835110992193,0.3433873917907476,0.1876010585576296,-0.44052303996868425,-0.038835398033261304,0.0442979184165597,0.10052298470400273,33.069269559637966,33.61702983513044,997,1719163487_59448_4
0.0005500588992983103,0.04883345469832421,0.0022939156121108686,0.015770202837884426,0.2795667536556721,0.1876010585576296,-0.44052303996868425,-0.038835398033261304,0.0442979184165597,0.10052298470400273,36.05473450060575,36.69636739851454,1444,1719163551_59448_5
0.0005500588992983103,0.04883345469832421,0.0022939156121108686,0.015770202837884426,0.3433873917907476,0.22973721325397492,-0.44052303996868425,-0.038835398033261304,0.0442979184165597,0.10052298470400273,32.47640681511333,32.788357339345026,1164,1719163611_59448_6
0.0005500588992983103,0.04883345469832421,0.0022939156121108686,0.015770202837884426,0.3433873917907476,0.1876010585576296,-0.19073246349580586,-0.038835398033261304,0.0442979184165597,0.10052298470400273,34.219179432400104,34.72834769929797,1319,1719163675_59448_7
0.0005500588992983103,0.04883345469832421,0.0022939156121108686,0.015770202837884426,0.3433873917907476,0.1876010585576296,-0.44052303996868425,-0.04911216631531716,0.0442979184165597,0.10052298470400273,33.73407875001986,34.166857333080365,1246,1719163737_59448_8
0.0005500588992983103,0.04883345469832421,0.0022939156121108686,0.015770202837884426,0.3433873917907476,0.1876010585576296,-0.44052303996868425,-0.038835398033261304,0.032764519564807415,0.10052298470400273,33.79769846049389,34.37589630688183,1278,1719163799_59448_9
0.0005500588992983103,0.04883345469832421,0.0022939156121108686,0.015770202837884426,0.3433873917907476,0.1876010585576296,-0.44052303996868425,-0.038835398033261304,0.0442979184165597,0.7486506060231477,26.168205620348584,21.80165807632838,740,1719163852_59448_10
0.0007591593960020692,0.04431654527783394,0.0023279028636403387,0.02600835110992193,0.2795667536556721,0.22973721325397492,-0.19073246349580586,-0.04911216631531716,0.032764519564807415,0.7486506060231477,27.06412343449031,22.17711291694858,781,1719163905_59448_11
0.00019072612276300788,0.027585630379617213,0.003596580950915814,0.03560354772955179,0.23278237059712412,0.44355316311120985,-0.7114973161369562,-0.024712725169956686,0.02080039098858833,0.5413928589317948,41.230738399209365,33.02598903585533,1692,1719163966_59448_12
0.0003396661170572043,0.027585630379617213,0.003596580950915814,0.03560354772955179,0.23278237059712412,0.44355316311120985,-0.7114973161369562,-0.024712725169956686,0.02080039098858833,0.5413928589317948,40.28734209717708,31.629193807134925,1941,1719164021_59448_13
0.00019072612276300788,0.025604885183274747,0.003596580950915814,0.03560354772955179,0.23278237059712412,0.44355316311120985,-0.7114973161369562,-0.024712725169956686,0.02080039098858833,0.5413928589317948,40.70421895503397,31.838824465422935,1816,1719164078_59448_14
0.00019072612276300788,0.027585630379617213,0.004053391948807984,0.03560354772955179,0.23278237059712412,0.44355316311120985,-0.7114973161369562,-0.024712725169956686,0.02080039098858833,0.5413928589317948,40.78343977332048,31.89237279623909,1841,1719164129_59448_15
0.00019072612276300788,0.027585630379617213,0.003596580950915814,0.033103129342198376,0.23278237059712412,0.44355316311120985,-0.7114973161369562,-0.024712725169956686,0.02080039098858833,0.5413928589317948,41.17995945950137,32.323250328953996,1756,1719164188_59448_16
0.00019072612276300788,0.027585630379617213,0.003596580950915814,0.03560354772955179,0.4401530209928751,0.44355316311120985,-0.7114973161369562,-0.024712725169956686,0.02080039098858833,0.5413928589317948,40.90541107865742,33.28713098711544,1622,1719164247_59448_17
0.00019072612276300788,0.027585630379617213,0.003596580950915814,0.03560354772955179,0.23278237059712412,0.3912594180554152,-0.7114973161369562,-0.024712725169956686,0.02080039098858833,0.5413928589317948,41.49525788824975,33.23172180852096,1737,1719164305_59448_18
