D,k,gamma,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,model_id
0.00028773904472589493,0.026044690608978273,0.0008920181550551207,0.03479998890310526,0.2933349940925837,0.21075152009725573,-0.20968535155989232,-0.028105208165943626,0.04006819926202297,0.0810833107214421,16.17234935728304,16.75562157880714,418,1719163220_59450_0
0.00028773904472589493,0.026044690608978273,0.0008920181550551207,0.042570217214524746,0.4793842449784279,0.21075152009725573,-0.20968535155989232,-0.028105208165943626,0.04006819926202297,0.0810833107214421,13.239620989478354,13.313646288915558,238,1719163272_59450_1
0.00028773904472589493,0.026044690608978273,0.0008920181550551207,0.042570217214524746,0.2933349940925837,0.18219929337501528,-0.20968535155989232,-0.028105208165943626,0.04006819926202297,0.0810833107214421,16.730883049857766,16.715596386885277,397,1719163324_59450_2
0.00028773904472589493,0.026044690608978273,0.0008920181550551207,0.042570217214524746,0.2933349940925837,0.21075152009725573,-0.09736828561872246,-0.028105208165943626,0.04006819926202297,0.0810833107214421,16.085906136293012,16.527649398188544,376,1719163373_59450_3
0.00028773904472589493,0.026044690608978273,0.0008920181550551207,0.042570217214524746,0.2933349940925837,0.21075152009725573,-0.20968535155989232,-0.02698298301547766,0.04006819926202297,0.0810833107214421,16.0509142560808,16.24832938172062,402,1719163422_59450_4
0.00028773904472589493,0.026044690608978273,0.0008920181550551207,0.042570217214524746,0.2933349940925837,0.21075152009725573,-0.20968535155989232,-0.028105208165943626,0.029663922674953935,0.0810833107214421,16.093927027512226,16.470697872095514,392,1719163472_59450_5
0.00028773904472589493,0.026044690608978273,0.0008920181550551207,0.042570217214524746,0.2933349940925837,0.21075152009725573,-0.20968535155989232,-0.028105208165943626,0.04006819926202297,0.07517541502602398,16.164633122641778,16.897985915026354,394,1719163523_59450_6
0.0006187717013433576,0.026949758455157277,0.0003798431788105518,0.03479998890310526,0.4793842449784279,0.18219929337501528,-0.09736828561872246,-0.02698298301547766,0.029663922674953935,0.07517541502602398,6.439765085990697,6.6885525111101245,170,1719163569_59450_7
5.1455323491245504e-05,0.036497102454304695,0.0033044954840559517,0.01645449411123991,0.18325385227799418,0.15390566736459732,-0.5156200266443193,-0.013775639869272709,0.033604916296899316,0.46947440048679706,42.62023533440492,42.312616522431334,1583,1719163624_59450_8
0.0008803155061788857,0.036497102454304695,0.0033044954840559517,0.01645449411123991,0.18325385227799418,0.15390566736459732,-0.5156200266443193,-0.013775639869272709,0.033604916296899316,0.46947440048679706,39.63986218968213,31.053818393881524,2871,1719163680_59450_9
5.1455323491245504e-05,0.01250831939280033,0.0033044954840559517,0.01645449411123991,0.18325385227799418,0.15390566736459732,-0.5156200266443193,-0.013775639869272709,0.033604916296899316,0.46947440048679706,36.31345093773958,35.14439186830176,5632,1719163741_59450_10
5.1455323491245504e-05,0.036497102454304695,0.0039008294498547916,0.01645449411123991,0.18325385227799418,0.15390566736459732,-0.5156200266443193,-0.013775639869272709,0.033604916296899316,0.46947440048679706,42.08068317018418,41.78496146410991,1829,1719163789_59450_11
5.1455323491245504e-05,0.036497102454304695,0.0033044954840559517,0.015510880835354329,0.18325385227799418,0.15390566736459732,-0.5156200266443193,-0.013775639869272709,0.033604916296899316,0.46947440048679706,42.40076925951534,42.81264771742244,1619,1719163844_59450_12
5.1455323491245504e-05,0.036497102454304695,0.0033044954840559517,0.01645449411123991,0.352265114709735,0.15390566736459732,-0.5156200266443193,-0.013775639869272709,0.033604916296899316,0.46947440048679706,42.185178781936294,42.15933985304957,1488,1719163902_59450_13
5.1455323491245504e-05,0.036497102454304695,0.0033044954840559517,0.01645449411123991,0.18325385227799418,0.31840670108795166,-0.5156200266443193,-0.013775639869272709,0.033604916296899316,0.46947440048679706,42.84665978174699,42.98925751069791,1465,1719163966_59450_14
5.1455323491245504e-05,0.036497102454304695,0.0033044954840559517,0.01645449411123991,0.18325385227799418,0.15390566736459732,-0.36809994741342955,-0.013775639869272709,0.033604916296899316,0.46947440048679706,42.12214838701261,42.49955754167434,1596,1719164021_59450_15
5.1455323491245504e-05,0.036497102454304695,0.0033044954840559517,0.01645449411123991,0.18325385227799418,0.15390566736459732,-0.5156200266443193,-0.04030700501054525,0.033604916296899316,0.46947440048679706,42.51300081725184,42.834683403286824,1551,1719164077_59450_16
5.1455323491245504e-05,0.036497102454304695,0.0033044954840559517,0.01645449411123991,0.18325385227799418,0.15390566736459732,-0.5156200266443193,-0.013775639869272709,0.01953362625092268,0.46947440048679706,42.12069398667513,42.32981295118432,1559,1719164132_59450_17
5.1455323491245504e-05,0.036497102454304695,0.0033044954840559517,0.01645449411123991,0.18325385227799418,0.15390566736459732,-0.5156200266443193,-0.013775639869272709,0.033604916296899316,0.5016000273637473,42.37736003370244,42.50247863312104,1583,1719164188_59450_18
0.0008803155061788857,0.01250831939280033,0.0039008294498547916,0.015510880835354329,0.352265114709735,0.31840670108795166,-0.36809994741342955,-0.04030700501054525,0.01953362625092268,0.5016000273637473,39.25257914661149,39.527671140469714,4219,1719164240_59450_19
0.0006892536733672023,0.015244242586195469,0.0021231706785038115,0.03726453591138124,0.4913561102002859,0.4026407528668642,-0.252305908082053,-0.049770957455039025,0.011492086723446846,0.9070983191952109,24.485185776669656,24.6819644697312,1066,1719164294_59450_20
0.00046455770938657226,0.015244242586195469,0.0021231706785038115,0.03726453591138124,0.4913561102002859,0.4026407528668642,-0.252305908082053,-0.049770957455039025,0.011492086723446846,0.9070983191952109,23.733865983667506,24.00588447816368,1025,1719164347_59450_21
0.0006892536733672023,0.03631992343813181,0.0021231706785038115,0.03726453591138124,0.4913561102002859,0.4026407528668642,-0.252305908082053,-0.049770957455039025,0.011492086723446846,0.9070983191952109,20.02201874649259,20.268415012811058,492,1719164396_59450_22
