D,k,gamma,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,model_id
0.000513738420130685,0.03912250630557537,0.002668296535499394,0.036329511664807794,0.39581240415573127,0.30633604452013974,-0.7595328360330313,-0.02505541514605284,0.018444490730762483,0.07314872113056481,39.04848734873792,39.656471970641334,1493,1719163234_59451_0
0.000529898515790701,0.03912250630557537,0.002668296535499394,0.036329511664807794,0.39581240415573127,0.30633604452013974,-0.7595328360330313,-0.02505541514605284,0.018444490730762483,0.07314872113056481,38.96823129377586,39.36460391638887,1528,1719163304_59451_1
0.000513738420130685,0.015828115008771418,0.002668296535499394,0.036329511664807794,0.39581240415573127,0.30633604452013974,-0.7595328360330313,-0.02505541514605284,0.018444490730762483,0.07314872113056481,41.03185527174341,41.00239969172482,4075,1719163372_59451_2
0.000513738420130685,0.03912250630557537,0.0011737913023214788,0.036329511664807794,0.39581240415573127,0.30633604452013974,-0.7595328360330313,-0.02505541514605284,0.018444490730762483,0.07314872113056481,15.913289002997434,16.14300388721352,322,1719163420_59451_3
0.000513738420130685,0.03912250630557537,0.002668296535499394,0.04878908067941666,0.39581240415573127,0.30633604452013974,-0.7595328360330313,-0.02505541514605284,0.018444490730762483,0.07314872113056481,38.051201306701806,38.47874498503726,1190,1719163483_59451_4
0.000513738420130685,0.03912250630557537,0.002668296535499394,0.036329511664807794,0.35876173339784145,0.30633604452013974,-0.7595328360330313,-0.02505541514605284,0.018444490730762483,0.07314872113056481,40.41611598975031,40.79707600081244,1636,1719163548_59451_5
0.000513738420130685,0.03912250630557537,0.002668296535499394,0.036329511664807794,0.39581240415573127,0.2052066192030907,-0.7595328360330313,-0.02505541514605284,0.018444490730762483,0.07314872113056481,40.68036444178311,41.26221960701859,1633,1719163613_59451_6
0.000513738420130685,0.03912250630557537,0.002668296535499394,0.036329511664807794,0.39581240415573127,0.30633604452013974,-0.10648849396966398,-0.02505541514605284,0.018444490730762483,0.07314872113056481,40.672704884001696,41.3231031240438,1659,1719163680_59451_7
0.000513738420130685,0.03912250630557537,0.002668296535499394,0.036329511664807794,0.39581240415573127,0.30633604452013974,-0.7595328360330313,-0.04853748071938754,0.018444490730762483,0.07314872113056481,37.85248607168405,38.44399869404572,1367,1719163742_59451_8
0.000513738420130685,0.03912250630557537,0.002668296535499394,0.036329511664807794,0.39581240415573127,0.30633604452013974,-0.7595328360330313,-0.02505541514605284,0.04790283534675837,0.07314872113056481,39.41749216881531,40.119674991793566,1521,1719163806_59451_9
