D,k,gamma,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,model_id
0.0002641920655593276,0.03567416027188301,0.0022733288905583326,0.03176265090703964,0.4509629543870688,0.283178486302495,-0.8330312208738178,-0.010330700650811195,0.014347595907747746,0.4999278465285897,23.41690110035947,19.706686039523333,472,1719163221_59452_0
0.0002641920655593276,0.03567416027188301,0.0022733288905583326,0.03176265090703964,0.4509629543870688,0.283178486302495,-0.8330312208738178,-0.02074810724705458,0.0416940050944686,0.4999278465285897,23.303176019066136,19.803921620643102,483,1719163278_59452_1
0.0002641920655593276,0.03567416027188301,0.0022733288905583326,0.03176265090703964,0.4509629543870688,0.283178486302495,-0.8330312208738178,-0.02074810724705458,0.014347595907747746,0.13329913937486706,29.945551099925954,30.209314324343957,802,1719163336_59452_2
0.0008247876397427171,0.04915807005017996,0.003277080914471299,0.01624005738645792,0.3897504314780236,0.31947737671434884,-0.05261190137825911,-0.010330700650811195,0.0416940050944686,0.13329913937486706,41.14513248973902,31.44139922006902,2259,1719163395_59452_3
0.0008942336356081069,0.01692656483501196,0.0034842615738045427,0.011947520598769188,0.17442785277962686,0.3358686491847038,-0.15385428154841063,-0.03537783712148666,0.030828819423913953,0.04553312165662646,39.319989658030735,37.32289442658365,8573,1719163455_59452_4
0.00028152866819873454,0.01692656483501196,0.0034842615738045427,0.011947520598769188,0.17442785277962686,0.3358686491847038,-0.15385428154841063,-0.03537783712148666,0.030828819423913953,0.04553312165662646,41.37163447889944,42.79915027326494,7203,1719163512_59452_5
0.0008942336356081069,0.020451444536447524,0.0034842615738045427,0.011947520598769188,0.17442785277962686,0.3358686491847038,-0.15385428154841063,-0.03537783712148666,0.030828819423913953,0.04553312165662646,39.801740805515735,39.94549694439591,7022,1719163566_59452_6
0.0008942336356081069,0.01692656483501196,0.0005938959979452194,0.011947520598769188,0.17442785277962686,0.3358686491847038,-0.15385428154841063,-0.03537783712148666,0.030828819423913953,0.04553312165662646,15.729656386557545,17.418616373489083,1383,1719163627_59452_7
0.0008942336356081069,0.01692656483501196,0.0034842615738045427,0.042856164127588275,0.17442785277962686,0.3358686491847038,-0.15385428154841063,-0.03537783712148666,0.030828819423913953,0.04553312165662646,40.81188785017483,43.39957276131057,5707,1719163677_59452_8
0.0008942336356081069,0.01692656483501196,0.0034842615738045427,0.011947520598769188,0.12840675674378874,0.3358686491847038,-0.15385428154841063,-0.03537783712148666,0.030828819423913953,0.04553312165662646,40.222788137514904,42.254497597515794,9180,1719163735_59452_9
0.0008942336356081069,0.01692656483501196,0.0034842615738045427,0.011947520598769188,0.17442785277962686,0.25796490088105206,-0.15385428154841063,-0.03537783712148666,0.030828819423913953,0.04553312165662646,39.85384612346656,38.297140514432215,8693,1719163794_59452_10
0.0008942336356081069,0.01692656483501196,0.0034842615738045427,0.011947520598769188,0.17442785277962686,0.3358686491847038,-0.8070772426668554,-0.03537783712148666,0.030828819423913953,0.04553312165662646,39.33954249749153,34.27755170989561,8360,1719163853_59452_11
0.0008942336356081069,0.01692656483501196,0.0034842615738045427,0.011947520598769188,0.17442785277962686,0.3358686491847038,-0.15385428154841063,-0.045675208792090416,0.030828819423913953,0.04553312165662646,39.25435654931907,34.715753680392,8364,1719163911_59452_12
0.0008942336356081069,0.01692656483501196,0.0034842615738045427,0.011947520598769188,0.17442785277962686,0.3358686491847038,-0.15385428154841063,-0.03537783712148666,0.010503410659730435,0.04553312165662646,39.706645867489165,36.7804770595218,8656,1719163972_59452_13
0.0008942336356081069,0.01692656483501196,0.0034842615738045427,0.011947520598769188,0.17442785277962686,0.3358686491847038,-0.15385428154841063,-0.03537783712148666,0.030828819423913953,0.8036572298966348,40.74980352170833,40.95156051534514,4069,1719164031_59452_14
0.00028152866819873454,0.020451444536447524,0.0005938959979452194,0.042856164127588275,0.12840675674378874,0.25796490088105206,-0.8070772426668554,-0.045675208792090416,0.010503410659730435,0.8036572298966348,9.131683903936567,9.254735124432418,174,1719164078_59452_15
0.0008680862415581941,0.0315468766912818,0.004204428439307958,0.019541243128478526,0.12171274311840535,0.40838335603475573,-0.8162657028995454,-0.028389988578855992,0.01524553433060646,0.751581953652203,39.76558917275511,37.504149865217244,3079,1719164126_59452_16
0.0009309020433016121,0.0315468766912818,0.004204428439307958,0.019541243128478526,0.12171274311840535,0.40838335603475573,-0.8162657028995454,-0.028389988578855992,0.01524553433060646,0.751581953652203,39.6702556633566,38.90319664450254,3188,1719164174_59452_17
0.0008680862415581941,0.02619763664901257,0.004204428439307958,0.019541243128478526,0.12171274311840535,0.40838335603475573,-0.8162657028995454,-0.028389988578855992,0.01524553433060646,0.751581953652203,39.71656733484192,39.88460137424923,3658,1719164222_59452_18
0.0008680862415581941,0.0315468766912818,0.0028957072140183304,0.019541243128478526,0.12171274311840535,0.40838335603475573,-0.8162657028995454,-0.028389988578855992,0.01524553433060646,0.751581953652203,40.42239088014308,34.858150914780765,2901,1719164288_59452_19
0.0008680862415581941,0.0315468766912818,0.004204428439307958,0.036571045592427256,0.12171274311840535,0.40838335603475573,-0.8162657028995454,-0.028389988578855992,0.01524553433060646,0.751581953652203,40.173694699920176,32.376538162986314,2537,1719164335_59452_20
0.0008680862415581941,0.0315468766912818,0.004204428439307958,0.019541243128478526,0.1718074455857277,0.40838335603475573,-0.8162657028995454,-0.028389988578855992,0.01524553433060646,0.751581953652203,40.28120856984605,40.457486946814406,3043,1719164384_59452_21
0.0008680862415581941,0.0315468766912818,0.004204428439307958,0.019541243128478526,0.12171274311840535,0.2446405250579119,-0.8162657028995454,-0.028389988578855992,0.01524553433060646,0.751581953652203,38.97635694654372,35.91730432878736,3101,1719164429_59452_22
0.0008680862415581941,0.0315468766912818,0.004204428439307958,0.019541243128478526,0.12171274311840535,0.40838335603475573,-0.9282210768666118,-0.028389988578855992,0.01524553433060646,0.751581953652203,40.277146832920764,38.37425996127116,3076,1719164478_59452_23
0.0008680862415581941,0.0315468766912818,0.004204428439307958,0.019541243128478526,0.12171274311840535,0.40838335603475573,-0.8162657028995454,-0.04093704618513584,0.01524553433060646,0.751581953652203,39.49473755048171,37.99621344164552,3017,1719164525_59452_24
0.0008680862415581941,0.0315468766912818,0.004204428439307958,0.019541243128478526,0.12171274311840535,0.40838335603475573,-0.8162657028995454,-0.028389988578855992,0.04624242685735226,0.751581953652203,40.5252014325536,37.582103068808436,3123,1719164574_59452_25
0.0008680862415581941,0.0315468766912818,0.004204428439307958,0.019541243128478526,0.12171274311840535,0.40838335603475573,-0.8162657028995454,-0.028389988578855992,0.01524553433060646,0.37075271001085636,40.18063153716038,31.817615345606775,3588,1719164620_59452_26
0.0009309020433016121,0.02619763664901257,0.0028957072140183304,0.036571045592427256,0.1718074455857277,0.2446405250579119,-0.9282210768666118,-0.04093704618513584,0.04624242685735226,0.37075271001085636,40.32643110829449,35.37222445608179,2854,1719164683_59452_27
0.00047791327020153406,0.01029455080628395,0.00047034465684555476,0.03908287841826678,0.40446121990680695,0.16027092523872855,-0.07040638136677446,-0.03297887556254864,0.03985145900398493,0.239278348069638,8.477092741104716,9.15647812097321,423,1719164732_59452_28
0.0004843077692296356,0.01029455080628395,0.00047034465684555476,0.03908287841826678,0.40446121990680695,0.16027092523872855,-0.07040638136677446,-0.03297887556254864,0.03985145900398493,0.239278348069638,8.367756972706463,9.403346553125756,420,1719164782_59452_29
0.00047791327020153406,0.044973765201866626,0.00047034465684555476,0.03908287841826678,0.40446121990680695,0.16027092523872855,-0.07040638136677446,-0.03297887556254864,0.03985145900398493,0.239278348069638,6.567709438105103,6.373109741545157,81,1719164828_59452_30
0.00047791327020153406,0.01029455080628395,0.00086043183892034,0.03908287841826678,0.40446121990680695,0.16027092523872855,-0.07040638136677446,-0.03297887556254864,0.03985145900398493,0.239278348069638,15.848377468601889,16.969176453882625,928,1719164882_59452_31
0.00047791327020153406,0.01029455080628395,0.00047034465684555476,0.02494522001594305,0.40446121990680695,0.16027092523872855,-0.07040638136677446,-0.03297887556254864,0.03985145900398493,0.239278348069638,8.518936265224122,9.334628862102553,497,1719164932_59452_32
0.00047791327020153406,0.01029455080628395,0.00047034465684555476,0.03908287841826678,0.31041533611714844,0.16027092523872855,-0.07040638136677446,-0.03297887556254864,0.03985145900398493,0.239278348069638,9.12248633495532,10.026715985574329,441,1719164981_59452_33
0.00047791327020153406,0.01029455080628395,0.00047034465684555476,0.03908287841826678,0.40446121990680695,0.3843640111386776,-0.07040638136677446,-0.03297887556254864,0.03985145900398493,0.239278348069638,7.584919865766328,8.353881072343004,364,1719165029_59452_34
