D,k,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.0007229406845383346,0.02462424047291279,0.028537625856697557,0.4921975158154964,0.187678512185812,-0.8567769345827401,-0.026104526519775392,0.04305879544466734,0.34782725223340094,6.733866564639418,2.2955969710245534,207,0.006532103437287717,1000,1719874189_98543_0
0.0007229406845383346,0.02462424047291279,0.028537625856697557,0.4921975158154964,0.187678512185812,-0.10383173138834534,-0.02123091865330935,0.04305879544466734,0.34782725223340094,6.7990295490241754,2.148652559027032,205,0.0065058485398376,1000,1719874234_98543_1
0.0007229406845383346,0.02462424047291279,0.028537625856697557,0.4921975158154964,0.187678512185812,-0.10383173138834534,-0.026104526519775392,0.039627420119941234,0.34782725223340094,6.847066533297724,2.0671995878747653,211,0.006553933647763022,1000,1719874279_98543_2
0.0007229406845383346,0.02462424047291279,0.028537625856697557,0.4921975158154964,0.187678512185812,-0.10383173138834534,-0.026104526519775392,0.04305879544466734,0.48003251324407753,6.111737025618715,2.1476001156003077,190,0.00611158169976489,1000,1719874325_98543_3
0.0007762104790844023,0.025241182148456574,0.019748175702989104,0.49502388499677186,0.30140531770884993,-0.8567769345827401,-0.02123091865330935,0.039627420119941234,0.48003251324407753,5.791061858869796,2.043211603788165,174,0.005666116967733337,1000,1719874373_98543_4
0.0009608886584639549,0.03077475920319557,0.04747217204421759,0.26789289303123953,0.2486830532550812,-0.4496274306438863,-0.035495527014136316,0.03929798927158117,0.1516390646342188,9.128396491289793,1.844982786902771,224,0.009741039190063527,1000,1719874419_98543_5
0.0006007991999201477,0.03077475920319557,0.04747217204421759,0.26789289303123953,0.2486830532550812,-0.4496274306438863,-0.035495527014136316,0.03929798927158117,0.1516390646342188,9.08386888206924,2.0244087633465275,176,0.009687368397917756,1000,1719874464_98543_6
0.0009608886584639549,0.012911606095731259,0.04747217204421759,0.26789289303123953,0.2486830532550812,-0.4496274306438863,-0.035495527014136316,0.03929798927158117,0.1516390646342188,10.344821577358262,2.918612818153488,550,0.009973656373551631,1000,1719874515_98543_7
0.0009608886584639549,0.03077475920319557,0.023306979164481163,0.26789289303123953,0.2486830532550812,-0.4496274306438863,-0.035495527014136316,0.03929798927158117,0.1516390646342188,8.482095812921067,2.2097259743572097,312,0.008640850184462145,1000,1719874563_98543_8
0.0009608886584639549,0.03077475920319557,0.04747217204421759,0.2643120218068361,0.2486830532550812,-0.4496274306438863,-0.035495527014136316,0.03929798927158117,0.1516390646342188,9.091406937996549,2.0459388310438316,220,0.009682318485383899,1000,1719874609_98543_9
0.0009608886584639549,0.03077475920319557,0.04747217204421759,0.26789289303123953,0.15411934554576875,-0.4496274306438863,-0.035495527014136316,0.03929798927158117,0.1516390646342188,9.512521604027903,2.0218881662803696,229,0.010084830157793904,1000,1719874655_98543_10
0.0009608886584639549,0.03077475920319557,0.04747217204421759,0.26789289303123953,0.2486830532550812,-0.6443874311167747,-0.035495527014136316,0.03929798927158117,0.1516390646342188,9.133409782161959,1.917726142225425,216,0.009651425638764755,1000,1719874702_98543_11
0.0009608886584639549,0.03077475920319557,0.04747217204421759,0.26789289303123953,0.2486830532550812,-0.4496274306438863,-0.04265844181180001,0.03929798927158117,0.1516390646342188,9.034652794960357,1.8116005192906366,211,0.009597752064729126,1000,1719874748_98543_12
0.0009608886584639549,0.03077475920319557,0.04747217204421759,0.26789289303123953,0.2486830532550812,-0.4496274306438863,-0.035495527014136316,0.041204944513738156,0.1516390646342188,9.128396491289793,1.844982786902771,224,0.009741039190063527,1000,1719874797_98543_13
0.0009608886584639549,0.03077475920319557,0.04747217204421759,0.26789289303123953,0.2486830532550812,-0.4496274306438863,-0.035495527014136316,0.03929798927158117,0.4045333879534155,7.537733405281627,2.0124967639427784,173,0.007504657060231512,1000,1719874843_98543_14
0.0006007991999201477,0.012911606095731259,0.023306979164481163,0.2643120218068361,0.15411934554576875,-0.6443874311167747,-0.04265844181180001,0.041204944513738156,0.4045333879534155,8.276654189076499,2.6585677579569773,470,0.008372534731468484,1000,1719874893_98543_15
0.0003853623055294156,0.01223690390586853,0.019492021650075915,0.32687583528459074,0.3831721052527428,-0.6253891497384756,-0.010296655856072902,0.021141638904809953,0.9035636313725263,5.9113448372967845,2.1592557035441744,209,0.005696388072129022,1000,1719874938_98543_16
0.0003235934841260314,0.01223690390586853,0.019492021650075915,0.32687583528459074,0.3831721052527428,-0.6253891497384756,-0.010296655856072902,0.021141638904809953,0.9035636313725263,5.861369185695046,2.180702267641251,185,0.00566761063670685,1000,1719874983_98543_17
0.0003853623055294156,0.033126178048551086,0.019492021650075915,0.32687583528459074,0.3831721052527428,-0.6253891497384756,-0.010296655856072902,0.021141638904809953,0.9035636313725263,5.0414277959487945,1.7610312547500913,98,0.005037150073879356,1000,1719875028_98543_18
0.0003853623055294156,0.01223690390586853,0.04028141107410193,0.32687583528459074,0.3831721052527428,-0.6253891497384756,-0.010296655856072902,0.021141638904809953,0.9035636313725263,5.9113448372967845,2.1592557035441744,209,0.005696388072129022,1000,1719875073_98543_19
0.0003853623055294156,0.01223690390586853,0.019492021650075915,0.3241641353815794,0.3831721052527428,-0.6253891497384756,-0.010296655856072902,0.021141638904809953,0.9035636313725263,5.88533349380087,2.0935256546662226,208,0.005671312347091817,1000,1719875118_98543_20
0.0003853623055294156,0.01223690390586853,0.019492021650075915,0.32687583528459074,0.4680170513689518,-0.6253891497384756,-0.010296655856072902,0.021141638904809953,0.9035636313725263,5.864691678953474,2.133719740703196,195,0.00565365468285739,1000,1719875164_98543_21
0.0003853623055294156,0.01223690390586853,0.019492021650075915,0.32687583528459074,0.3831721052527428,-0.08397071869112549,-0.010296655856072902,0.021141638904809953,0.9035636313725263,5.863828112495386,2.306127179886551,220,0.0058822788182884,1000,1719875209_98543_22
0.0003853623055294156,0.01223690390586853,0.019492021650075915,0.32687583528459074,0.3831721052527428,-0.6253891497384756,-0.010135866031050683,0.021141638904809953,0.9035636313725263,5.9113448372967845,2.1592557035441744,209,0.005696388072129022,1000,1719875254_98543_23
