theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.12155624702572823,0.337508799880743,-0.11376707027666266,-0.02637403652071953,0.04862868309020996,0.562013527052477,9.030340719766633,1.702103480355131,199,0.009683495744276354,1000,1719916781_26972_0
0.12155624702572823,0.337508799880743,-0.9227697977796196,-0.020819489732384684,0.04862868309020996,0.562013527052477,8.777764747210323,1.6045891835648711,190,0.009147142507895528,1000,1719916820_26972_1
0.12155624702572823,0.337508799880743,-0.9227697977796196,-0.02637403652071953,0.022100927866995336,0.562013527052477,8.837575867806704,1.724695456548305,188,0.009200512156673057,1000,1719916861_26972_2
0.12155624702572823,0.337508799880743,-0.9227697977796196,-0.02637403652071953,0.04862868309020996,0.5415661278646439,8.860158674871581,1.6202198636518843,177,0.009175260921104614,1000,1719916901_26972_3
0.3776818126440048,0.2543139610439539,-0.11376707027666266,-0.020819489732384684,0.022100927866995336,0.5415661278646439,6.37609705225717,1.5489482949240805,126,0.006473570907837096,1000,1719916938_26972_4
0.2021270900964737,0.111243449524045,-0.3405359566677362,-0.04922231033444405,0.033734662532806395,0.8377764360047877,8.530312696915754,1.5570332664741595,176,0.009097165679106633,1000,1719916977_26972_5
0.14582512974739076,0.111243449524045,-0.3405359566677362,-0.04922231033444405,0.033734662532806395,0.8377764360047877,9.212417270444998,1.747520937485785,203,0.00978299707184498,1000,1719917016_26972_6
0.2021270900964737,0.19510078318417073,-0.3405359566677362,-0.04922231033444405,0.033734662532806395,0.8377764360047877,6.9815175732950365,1.5945510536232683,165,0.007472061561804066,1000,1719917056_26972_7
0.2021270900964737,0.111243449524045,-0.41689272238872943,-0.04922231033444405,0.033734662532806395,0.8377764360047877,8.476479657283841,1.5943083443384465,174,0.009190940216476614,1000,1719917097_26972_8
0.2021270900964737,0.111243449524045,-0.3405359566677362,-0.015508889704942706,0.033734662532806395,0.8377764360047877,8.749702660911318,1.588626365723237,182,0.009372678506113041,1000,1719917135_26972_9
0.2021270900964737,0.111243449524045,-0.3405359566677362,-0.04922231033444405,0.01652399104088545,0.8377764360047877,8.506263670968487,1.6966178322348746,178,0.00898786743403135,1000,1719917173_26972_10
0.2021270900964737,0.111243449524045,-0.3405359566677362,-0.04922231033444405,0.033734662532806395,0.7135817147325724,8.871675863067752,1.6575969154350212,190,0.009439218787794634,1000,1719917211_26972_11
0.14582512974739076,0.19510078318417073,-0.41689272238872943,-0.015508889704942706,0.01652399104088545,0.7135817147325724,8.371627294728707,1.5276155451900792,173,0.008825111878155933,1000,1719917250_26972_12
