theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.33330127559602263,0.1021348174661398,-0.6947468567173928,-0.04119887206703425,0.0354974526911974,0.24959113732911645,9.310795269383824,1.6587732900013339,206,0.010005864857528302,1000,1719916781_26977_0
0.33330127559602263,0.24268979988992215,-0.5199737034272403,-0.04119887206703425,0.0354974526911974,0.24959113732911645,7.578200320009426,1.5609075255310836,150,0.007964359632199436,1000,1719916821_26977_1
0.33330127559602263,0.24268979988992215,-0.6947468567173928,-0.04851353108882904,0.0354974526911974,0.24959113732911645,7.510684106829087,1.4884713223178778,158,0.007923562707289222,1000,1719916860_26977_2
0.33330127559602263,0.24268979988992215,-0.6947468567173928,-0.04119887206703425,0.012939149662852287,0.24959113732911645,7.32873621468023,1.4112978497218855,158,0.007755051761312032,1000,1719916899_26977_3
0.33330127559602263,0.24268979988992215,-0.6947468567173928,-0.04119887206703425,0.0354974526911974,0.943719307752326,5.550545326559037,1.5867491569514742,94,0.005614218940140074,1000,1719916936_26977_4
0.4371902585029602,0.1021348174661398,-0.5199737034272403,-0.04851353108882904,0.012939149662852287,0.943719307752326,7.460777205876876,1.4664331239270159,158,0.007926314068355644,1000,1719916975_26977_5
0.27186781354248524,0.37019082382321356,-0.4396752813830972,-0.01022721242159605,0.015249002687633038,0.6744664331898093,6.490989120337631,1.5259998172363511,131,0.006564523399195221,1000,1719917012_26977_6
0.1155181646347046,0.37019082382321356,-0.4396752813830972,-0.01022721242159605,0.015249002687633038,0.6744664331898093,8.70993887539843,1.6635020409632952,177,0.009064533026903243,1000,1719917053_26977_7
0.27186781354248524,0.4022972166538239,-0.4396752813830972,-0.01022721242159605,0.015249002687633038,0.6744664331898093,6.31185881178322,1.5007263674158908,120,0.006356034039130472,1000,1719917092_26977_8
0.27186781354248524,0.37019082382321356,-0.4328629805706441,-0.01022721242159605,0.015249002687633038,0.6744664331898093,6.353172969117244,1.5270845947479752,143,0.006548592502119588,1000,1719917129_26977_9
0.27186781354248524,0.37019082382321356,-0.4396752813830972,-0.011326807476580145,0.015249002687633038,0.6744664331898093,6.490989120337631,1.5259998172363511,131,0.006564523399195221,1000,1719917167_26977_10
0.27186781354248524,0.37019082382321356,-0.4396752813830972,-0.01022721242159605,0.048746833838522435,0.6744664331898093,6.490989120337631,1.5259998172363511,131,0.006564523399195221,1000,1719917206_26977_11
0.27186781354248524,0.37019082382321356,-0.4396752813830972,-0.01022721242159605,0.015249002687633038,0.4087980290409177,6.945259875722746,1.4293539319097748,154,0.0072640947445897774,1000,1719917243_26977_12
0.1155181646347046,0.4022972166538239,-0.4328629805706441,-0.011326807476580145,0.048746833838522435,0.4087980290409177,9.705294351534674,1.698450730836096,242,0.010228362263301705,1000,1719917282_26977_13
0.15220691524446012,0.18105015493929388,-0.7906824261415749,-0.03292644064873457,0.020200243704020977,0.725265542929992,8.053659001569653,1.5800961832387013,176,0.008615732859136194,1000,1719917321_26977_14
0.35787890255451205,0.18105015493929388,-0.7906824261415749,-0.03292644064873457,0.020200243704020977,0.725265542929992,6.014025277777764,1.653004841387264,121,0.006322819531293418,1000,1719917360_26977_15
0.15220691524446012,0.3490715757012367,-0.7906824261415749,-0.03292644064873457,0.020200243704020977,0.725265542929992,7.566271219843823,1.508045309798562,159,0.007769955404343046,1000,1719917399_26977_16
0.15220691524446012,0.18105015493929388,-0.09779074089601636,-0.03292644064873457,0.020200243704020977,0.725265542929992,8.58267248028305,1.58084695371175,176,0.009013035773295973,1000,1719917438_26977_17
0.15220691524446012,0.18105015493929388,-0.7906824261415749,-0.02718914579600096,0.020200243704020977,0.725265542929992,8.061948277260987,1.6826040175537327,175,0.008438457180324809,1000,1719917478_26977_18
0.15220691524446012,0.18105015493929388,-0.7906824261415749,-0.03292644064873457,0.03301273625344038,0.725265542929992,8.156767311303518,1.6057345720088565,175,0.00858527457842747,1000,1719917516_26977_19
0.15220691524446012,0.18105015493929388,-0.7906824261415749,-0.03292644064873457,0.020200243704020977,0.23592728613875805,9.84946437959559,1.6388714280761938,236,0.010723093850649401,1000,1719917557_26977_20
0.35787890255451205,0.3490715757012367,-0.09779074089601636,-0.02718914579600096,0.03301273625344038,0.23592728613875805,7.383131366476313,1.6078722769988754,150,0.007696420128457726,1000,1719917596_26977_21
