D,k,gamma,phi_c,theta_p,theta_i,app,api,bip,bii,diameter,roughness,living_agents,velocity,steps_taken,model_id
0.0007227294411323965,0.02011450678110123,0.002633938359608874,0.0335836885496974,0.4956952929496765,0.23102901689708233,-0.1988602343481034,-0.0366501945629716,0.019088839665055275,0.9279602754395455,30.230013711107375,6.930759068506081,1642,0.03186535933056795,1000,1719880251_4590_0
0.0007227294411323965,0.02011450678110123,0.002633938359608874,0.0335836885496974,0.4956952929496765,0.23102901689708233,-0.1988602343481034,-0.03831264741718769,0.02340321186929941,0.9279602754395455,31.157608754141545,5.3946131904657735,1748,0.03149821030260458,1000,1719880302_4590_1
0.0007227294411323965,0.02011450678110123,0.002633938359608874,0.0335836885496974,0.4956952929496765,0.23102901689708233,-0.1988602343481034,-0.03831264741718769,0.019088839665055275,0.6270561388228089,34.08939828143707,6.265160148567361,2291,0.034307920857800545,1000,1719880358_4590_2
0.0006922919495683164,0.02342590883374214,0.0015688467317726464,0.04813039567321539,0.3409847866743803,0.2189695291221142,-0.6397553214803338,-0.0366501945629716,0.02340321186929941,0.6270561388228089,19.414743822638105,5.4156065907815645,534,0.019946715803094282,1000,1719880403_4590_3
0.00023586528850719332,0.03865559376776218,0.0012317299502901734,0.015828138776123525,0.2866535745561123,0.3197532545775175,-0.6177508234977722,-0.028772727325558665,0.03675343818962574,0.26824459196068345,15.846884376358988,2.53881646481867,383,0.01663636806483467,1000,1719880446_4590_4
0.00020189175924286245,0.03865559376776218,0.0012317299502901734,0.015828138776123525,0.2866535745561123,0.3197532545775175,-0.6177508234977722,-0.028772727325558665,0.03675343818962574,0.26824459196068345,16.040289441790378,2.5597318286335797,367,0.016626709022002806,1000,1719880488_4590_5
0.00023586528850719332,0.0476881941780448,0.0012317299502901734,0.015828138776123525,0.2866535745561123,0.3197532545775175,-0.6177508234977722,-0.028772727325558665,0.03675343818962574,0.26824459196068345,15.13183397320727,2.562487975117315,278,0.015849310417390128,1000,1719880531_4590_6
0.00023586528850719332,0.03865559376776218,0.0031913451782893394,0.015828138776123525,0.2866535745561123,0.3197532545775175,-0.6177508234977722,-0.028772727325558665,0.03675343818962574,0.26824459196068345,41.356677641312174,9.357183417008834,1782,0.045429249089063095,940,1719880582_4590_7
0.00023586528850719332,0.03865559376776218,0.0012317299502901734,0.016501944661140442,0.2866535745561123,0.3197532545775175,-0.6177508234977722,-0.028772727325558665,0.03675343818962574,0.26824459196068345,16.047631073909617,2.882027610735557,367,0.01671876523454575,1000,1719880624_4590_8
0.00023586528850719332,0.03865559376776218,0.0012317299502901734,0.015828138776123525,0.13028242476284504,0.3197532545775175,-0.6177508234977722,-0.028772727325558665,0.03675343818962574,0.26824459196068345,20.132442514076736,2.353810190938989,526,0.020442658794285973,1000,1719880669_4590_9
0.00023586528850719332,0.03865559376776218,0.0012317299502901734,0.015828138776123525,0.2866535745561123,0.4519310839474201,-0.6177508234977722,-0.028772727325558665,0.03675343818962574,0.26824459196068345,15.77491011932958,2.435763065604851,370,0.016340869608479358,1000,1719880712_4590_10
0.00023586528850719332,0.03865559376776218,0.0012317299502901734,0.015828138776123525,0.2866535745561123,0.3197532545775175,-0.3618501482065767,-0.028772727325558665,0.03675343818962574,0.26824459196068345,15.963903809854433,2.5964368976457264,372,0.016840796862864327,1000,1719880755_4590_11
0.00023586528850719332,0.03865559376776218,0.0012317299502901734,0.015828138776123525,0.2866535745561123,0.3197532545775175,-0.6177508234977722,-0.021626874990761283,0.03675343818962574,0.26824459196068345,16.125606374686342,2.6633706666213754,377,0.01682108021080808,1000,1719880798_4590_12
0.00023586528850719332,0.03865559376776218,0.0012317299502901734,0.015828138776123525,0.2866535745561123,0.3197532545775175,-0.6177508234977722,-0.028772727325558665,0.04373000927269459,0.26824459196068345,15.939653484704706,2.591408774048219,380,0.016617497180301588,1000,1719880841_4590_13
0.00023586528850719332,0.03865559376776218,0.0012317299502901734,0.015828138776123525,0.2866535745561123,0.3197532545775175,-0.6177508234977722,-0.028772727325558665,0.03675343818962574,0.2516027691308409,16.029627844275137,2.4523900188384733,386,0.016917573316231005,1000,1719880884_4590_14
0.00020189175924286245,0.0476881941780448,0.0031913451782893394,0.016501944661140442,0.13028242476284504,0.4519310839474201,-0.3618501482065767,-0.021626874990761283,0.04373000927269459,0.2516027691308409,41.963322613497255,2.240045845318159,1582,0.05085883746133718,834,1719880928_4590_15
0.00010323285328224302,0.029342865608632564,0.00196516461330466,0.012990716323256494,0.21629047207534313,0.4792498636990786,-0.06288152160122995,-0.03114886082708836,0.012483527734875679,0.6287754524033516,24.637592924523084,2.573456889183827,727,0.024854201223527328,1000,1719880974_4590_16
0.0005851894433423877,0.029342865608632564,0.00196516461330466,0.012990716323256494,0.21629047207534313,0.4792498636990786,-0.06288152160122995,-0.03114886082708836,0.012483527734875679,0.6287754524033516,26.390748824626115,4.914191718792276,1311,0.026314184674125978,1000,1719881025_4590_17
0.00010323285328224302,0.040329725295305256,0.00196516461330466,0.012990716323256494,0.21629047207534313,0.4792498636990786,-0.06288152160122995,-0.03114886082708836,0.012483527734875679,0.6287754524033516,23.146691452802585,2.2615746156621173,524,0.023423497499553303,1000,1719881070_4590_18
0.00010323285328224302,0.029342865608632564,0.0019099161488935353,0.012990716323256494,0.21629047207534313,0.4792498636990786,-0.06288152160122995,-0.03114886082708836,0.012483527734875679,0.6287754524033516,23.636424903025407,3.340640896034974,704,0.024114319349790525,1000,1719881116_4590_19
0.00010323285328224302,0.029342865608632564,0.00196516461330466,0.023774620480835437,0.21629047207534313,0.4792498636990786,-0.06288152160122995,-0.03114886082708836,0.012483527734875679,0.6287754524033516,24.751788579471043,2.364686503946445,631,0.025050291978474904,1000,1719881162_4590_20
0.00010323285328224302,0.029342865608632564,0.00196516461330466,0.012990716323256494,0.19592224024236204,0.4792498636990786,-0.06288152160122995,-0.03114886082708836,0.012483527734875679,0.6287754524033516,25.268234380236287,3.1812809756781606,806,0.02557362263897694,1000,1719881209_4590_21
0.00010323285328224302,0.029342865608632564,0.00196516461330466,0.012990716323256494,0.21629047207534313,0.4053604163229466,-0.06288152160122995,-0.03114886082708836,0.012483527734875679,0.6287754524033516,25.164748881923934,3.261114786162189,767,0.025285872055270886,1000,1719881257_4590_22
0.00010323285328224302,0.029342865608632564,0.00196516461330466,0.012990716323256494,0.21629047207534313,0.4792498636990786,-0.3261720967944711,-0.03114886082708836,0.012483527734875679,0.6287754524033516,23.912790324562636,3.734891203204056,692,0.024476102095655167,1000,1719881303_4590_23
0.00010323285328224302,0.029342865608632564,0.00196516461330466,0.012990716323256494,0.21629047207534313,0.4792498636990786,-0.06288152160122995,-0.027440460287034514,0.012483527734875679,0.6287754524033516,25.05946613710363,3.78536177787625,772,0.02506776944689093,1000,1719881350_4590_24
0.00010323285328224302,0.029342865608632564,0.00196516461330466,0.012990716323256494,0.21629047207534313,0.4792498636990786,-0.06288152160122995,-0.03114886082708836,0.027044692821800706,0.6287754524033516,24.77883725145467,2.9052501598096017,725,0.0250308867866717,1000,1719881397_4590_25
0.00010323285328224302,0.029342865608632564,0.00196516461330466,0.012990716323256494,0.21629047207534313,0.4792498636990786,-0.06288152160122995,-0.03114886082708836,0.012483527734875679,0.7577639221213758,23.31999038306493,5.2001763146909115,659,0.023681140044700528,1000,1719881444_4590_26
0.0005851894433423877,0.040329725295305256,0.0019099161488935353,0.023774620480835437,0.19592224024236204,0.4053604163229466,-0.3261720967944711,-0.027440460287034514,0.027044692821800706,0.7577639221213758,22.217676292624425,6.010171702956365,588,0.022590305123000743,1000,1719881490_4590_27
0.0006062908093072474,0.03188816387206316,0.004298160352278501,0.03507853537797928,0.4002373266965151,0.17153227217495443,-0.4863680860493332,-0.021608902588486675,0.03483822323381901,0.10099646211601793,40.35079385681805,4.571226561277003,2715,0.07974007168579526,536,1719881524_4590_28
9.237226267345249e-05,0.03188816387206316,0.004298160352278501,0.03507853537797928,0.4002373266965151,0.17153227217495443,-0.4863680860493332,-0.021608902588486675,0.03483822323381901,0.10099646211601793,42.00768721506337,4.042256400416932,1961,0.07409075470891645,590,1719881558_4590_29
