,P_count,P_count_conf,I_count,I_count_conf,N_count,N_count_conf,P_fraction,P_fraction_conf,I_fraction,I_fraction_conf,N_fraction,N_fraction_conf,radius,radius_conf,roughness,roughness_conf,velocity,velocity_conf
323,1.52,0.4373567733555753,88.28,7.575655328167985,53.38,10.84741136397067,0.010491829056036694,0.0033351345688350763,0.6554108070791977,0.02972562868985386,0.33409736386476546,0.029513940275776952,2.964127246563683,0.17700948914208714,0.7898117785298802,0.05239159510139961,,
324,1.36,0.48885401992823985,88.32,7.565587813461688,54.18,11.007970040075506,0.01027507802024698,0.0047916991604987,0.6523324735264369,0.029389758972977752,0.33739244845331606,0.029570735091617173,2.984818957123571,0.1788762760032873,0.7853426401722107,0.052472236002399225,,
325,1.56,0.419128482448998,88.32,7.509115820334641,54.76,11.143500322466005,0.010073487474109313,0.0027989031792531698,0.6504310414641078,0.030268430960958707,0.33949547106178285,0.029436775917809882,2.984191902910139,0.17869248656507986,0.7924938138999927,0.053460464461832675,,
326,1.52,0.47766128919978423,88.44,7.48507756304502,55.44,11.340819478538577,0.01077444579298225,0.0034221814386904818,0.6472496150328112,0.029156702253503544,0.34197593917420677,0.029536341339520687,2.996224329656418,0.17769067984177722,0.7902338757950284,0.05493031449528498,,
327,1.6,0.5543717164502532,88.88,7.559939270867193,55.72,11.412525107582459,0.011800303572331998,0.004393032959244627,0.6465365762638501,0.02953486741035226,0.3416631201638181,0.02954751403238409,2.995240427948868,0.17876550549247064,0.789933067754781,0.055905061028425,,
328,1.44,0.4576841321260766,89.3,7.468448770661816,56.18,11.485759207087705,0.009807400177109345,0.00319083326633486,0.6473230434747329,0.029664629610758542,0.34286955634815797,0.02972307704903528,2.9959367819823757,0.17653358126552235,0.7842199703882712,0.05369520429715147,,
329,1.48,0.4266861928865285,89.36,7.399930097832005,56.82,11.647043679973041,0.010786698179825154,0.0033363282713668244,0.6448501093610929,0.029927056090547598,0.34436319245908215,0.030040149205231653,3.0173174427464238,0.17341221571796803,0.7881633209309102,0.051617223843026146,,
330,1.36,0.4761146214936063,89.66,7.2978588518003,57.32,11.782510615450343,0.009384911142027198,0.0033480620984777634,0.6451133142410983,0.02979579273853267,0.34550177461687476,0.0304097828083378,3.01939565254618,0.17849776606993192,0.7877256752812909,0.05299787393197453,,
331,1.96,0.6511449215036541,89.56,7.271818713691918,57.8,11.90273643831535,0.01281246676973027,0.0045377219712597165,0.641670974920479,0.03165541276076874,0.345516558309791,0.030703423302713712,3.034525928616223,0.181838308404949,0.7837131469817473,0.05165144985756548,,
332,1.28,0.45390824094744087,90.3,7.2334888069312715,58.38,11.931219197517079,0.0072887286818008054,0.0025193322806600954,0.6448542745203887,0.030982831714525066,0.34785699679781074,0.030455099586070115,3.041423559319548,0.1818272166421437,0.7789360787117348,0.05218336910638557,,
333,1.72,0.5544825797083258,90.56,7.331586385278427,58.54,11.95133493250022,0.010170768582022049,0.00302717921996478,0.6430476067634758,0.031230176657180652,0.3467816246545021,0.030289282075293005,3.0541020976589937,0.18190719661165575,0.7846910151402602,0.04741965794464999,,
334,1.84,0.5636082156959744,90.46,7.3769380063004455,59.44,12.129364311652939,0.012933752127248219,0.004358179303465082,0.6371993217253473,0.030206434637039547,0.3498669261474042,0.0307071032525394,3.0717737705438664,0.18259475089291752,0.7916351534432523,0.05006844868480933,,
335,1.44,0.49634073457656086,91.36,7.457435034433757,59.66,12.112560230636625,0.009532222125937961,0.0036857724392663264,0.640451103030851,0.030835746272304693,0.35001667484321103,0.030616919885276716,3.0685152765897947,0.18038969795316895,0.7937040171306067,0.05333499176432154,,
336,1.6,0.5080900707551763,91.74,7.47576169208195,59.92,12.133377110895383,0.010116779790587761,0.0032196918880305486,0.6402259526440167,0.03084364104446555,0.34965726756539534,0.03058273486892615,3.078971357457759,0.1860619946738858,0.7990687104881263,0.05377767901436605,,
337,1.64,0.4919873299181597,92.08,7.541460598266095,60.36,12.209495570776049,0.011935521646114172,0.004039886836862693,0.6375101710240287,0.02948050597127341,0.3505543073298572,0.030460193715708506,3.102616675901075,0.19000041679509988,0.797503977375454,0.053500253041235395,,
338,1.56,0.5115862828497262,92.52,7.5037524257667245,60.78,12.1919297788004,0.00973981317011355,0.003517087341995148,0.6383503055992381,0.030111861357916755,0.3519098812306485,0.03024172611137999,3.103638488375387,0.19066734869376464,0.8013557197799085,0.049802364787643015,,
339,1.4,0.49893454480522786,92.86,7.528239316918663,61.3,12.327543054477644,0.008213838997221288,0.0029127561352709198,0.6389674960972928,0.031294577533685274,0.35281866490548597,0.030322677521691092,3.1178101426816083,0.19018465829083323,0.800067781767625,0.05184621394945494,,
340,1.6,0.6072837886853231,93.2,7.528645498361574,61.56,12.33089695540434,0.009348472477077029,0.0034506864478749443,0.6376549473437955,0.03014318416296421,0.3529965801791274,0.030045537925666832,3.122819133590196,0.19184739632926578,0.8029484119620559,0.05089961945003822,,
341,1.32,0.49098684625965294,93.74,7.686161429270139,61.96,12.3680764789356,0.007700324925091439,0.002609760373286476,0.6383604833136924,0.030378729874221137,0.3539391917612161,0.030181894849982727,3.1377266346398476,0.18996211533571242,0.8008212307965004,0.050839406454931166,,
342,1.64,0.4529593500525186,93.9,7.797204196377057,62.3,12.433662861763622,0.010886560896587445,0.0031008623589405533,0.6349078387038528,0.02958449262549795,0.35420560039955945,0.030206825423923278,3.1438241307948673,0.19516781824488377,0.7945022554107652,0.051742144204664484,,
343,1.84,0.5636082156959744,94.28,7.74317392618815,62.64,12.557560770022178,0.01070617870803384,0.0032102550575519996,0.6355923888071848,0.030953740263570482,0.3537014324847812,0.030249831012450976,3.14733525901763,0.1896936187297776,0.8023316475696772,0.05219535998030995,,
344,1.64,0.5043259390513244,94.68,8.001494935522986,63.26,12.492297674839485,0.010146545987991569,0.003223628627476296,0.6312784238526788,0.028207256405144803,0.3585750301593296,0.028140722212971838,3.164391333398292,0.19348119100290392,0.7999715910398949,0.05187378277350485,,
345,1.48,0.5295338206384933,95.24,7.957997783161289,63.6,12.664815690723652,0.008090215800045037,0.0028269550802999823,0.6335219341378289,0.028863993901576675,0.3583878500621262,0.028386985248185417,3.1714310001781496,0.18685107480403151,0.7981975979685434,0.05279828334746672,,
346,1.76,0.5275568564619363,95.44,8.179784263952198,64.0,12.653283956349041,0.011575553307437219,0.003989524241381487,0.6289996785851162,0.02752244452446286,0.3594247681074465,0.028230515825909314,3.183453408194611,0.190168219286698,0.807161199298305,0.053322042534372956,,
347,1.64,0.528139084711594,95.36,8.06715809271146,65.02,12.704972178922706,0.008951885914788184,0.00286497656093462,0.6273353533387419,0.028847773120126777,0.36371276074646985,0.028236615172327836,3.194537778007257,0.19255651487360137,0.8068690519858758,0.052206561244607,,
348,1.76,0.5933590454353923,95.3,8.195003531420836,65.84,12.760471282080456,0.010031188472633708,0.0032540609810545883,0.6221151627612718,0.02800222390712001,0.3678536487660945,0.027087443289065854,3.2211332867494145,0.19195130038468236,0.809625969819825,0.05388493571334216,,
349,2.24,0.603629088762296,95.4,8.254369606456933,66.38,12.80141286652376,0.013489390817243851,0.0034298146012361926,0.6178419191653693,0.02708990343734383,0.36866869001738684,0.02716584565655765,3.2137088726299856,0.19163078610809184,0.8065240916936182,0.052977016421465184,,
350,1.52,0.4511918297132608,96.34,8.42528473470185,66.92,12.784230077529111,0.00920296184993449,0.0029862691149023578,0.6198541730251197,0.026773863346582213,0.370942865124946,0.02649359098546408,3.2349197503479057,0.19288685765951305,0.8133176428427287,0.05222617898130779,,
351,1.52,0.4373567733555754,96.7,8.425948587547872,67.32,12.871508477377466,0.009354071110974208,0.0027647777269085923,0.6193706931732842,0.026295893771405787,0.3712752357157414,0.026341212725147188,3.2659935038455905,0.1912215194033969,0.8149630040001621,0.05281578311570086,,
352,1.88,0.7220465491919479,96.7,8.280251918872999,67.9,12.888784743334025,0.0095320640883722,0.003071825940740421,0.6174397566379216,0.02671365597310821,0.3730281792737062,0.025929914056073512,3.2800107697728835,0.1897127976483303,0.8249937962818892,0.0509228124519058,,
353,1.56,0.5464429382835871,97.44,8.652135341336265,68.26,12.882531170418332,0.00935157063090012,0.003341318615074281,0.6169251435078295,0.025585580310746987,0.3737232858612705,0.025615130713658923,3.281330145607254,0.19146227966090565,0.8272760713215692,0.05114246190805127,,
354,1.6,0.3997631298656743,97.78,8.738046667945875,68.68,12.93225051115234,0.009176105309593216,0.002563181028543977,0.6167013364942506,0.02632756935825795,0.3741225581961563,0.025686595815303036,3.2846326379315633,0.18912999470934494,0.8323667532015843,0.05191422675716855,,
355,1.6,0.531734670677021,98.12,8.685722253169278,69.14,13.03375065024646,0.009710156744570578,0.002872727513356845,0.6156012437023708,0.025523585805994682,0.3746885995530585,0.025685963812345593,3.2868585971317232,0.1942773104863713,0.8318459311310055,0.053626588408290474,,
356,1.64,0.5509238902062611,98.32,8.696295372352528,69.72,13.120707885293385,0.009967804733726288,0.0037293197058897525,0.6141442741321695,0.025518098526491097,0.3758879211341043,0.025991314013646665,3.2911413630125903,0.19022478844261367,0.8273594423540874,0.050528599074087875,,
357,1.88,0.5477910725815088,98.2,8.721273228147368,70.54,13.218738709453334,0.011314293496479642,0.0034421439276171003,0.6103024369569059,0.02561696153071633,0.37838326954661455,0.026134572778103538,3.2870111939930116,0.1936927941721925,0.829563187198827,0.05185542605457687,,
358,1.84,0.6256300350846338,98.24,8.669948285705054,71.46,13.288650831021183,0.010210069901153251,0.003829846638763319,0.6079838707219998,0.02596393985277848,0.3818060593768468,0.025996244210996427,3.308402234412296,0.19232153721956624,0.8251272127341344,0.0501842069510644,,
359,1.68,0.44845896490091497,98.78,8.755263617458926,71.92,13.40592317280686,0.010334876567178419,0.0033782827443498285,0.6075041123124898,0.02597810205364217,0.3821610111203318,0.02609993409612671,3.333954677098877,0.19061243437545103,0.8233413294298191,0.05099463031975847,,
360,1.56,0.5350764102443687,98.66,8.591797659442404,72.94,13.627671256850894,0.008446940929912838,0.0026286570021109364,0.6057223586498626,0.026714020499077628,0.38583070042022444,0.02636732118593256,3.324373769504204,0.19566842379225485,0.821429258073589,0.052461366925647755,,
361,1.4,0.46049573287925255,99.26,8.720182516255033,73.2,13.654998018308167,0.007783943788243949,0.002440730325072072,0.6064430938567799,0.02611508167830187,0.3857729623549762,0.026285465518706686,3.344069093250035,0.1955677544269025,0.8222995163093029,0.04956145992935018,,
362,1.52,0.5027390448334006,99.5,8.731354534091489,73.6,13.789376595045912,0.008942103740333105,0.003734840323205192,0.6050603038033592,0.02626100128450228,0.3859975924563079,0.026577129016945,3.360827425710291,0.1968992961494674,0.822351341759464,0.05022861823553394,,
363,1.56,0.48696435680653277,99.1,8.723959779824757,74.74,13.821967804795376,0.008160653118744537,0.0024576087631156198,0.6007127893979451,0.02672757782874362,0.3911265574833104,0.026280293354856984,3.3641613561742325,0.19419857957141048,0.8260002263262833,0.05269200282687472,,
364,1.6,0.5761199875026034,99.32,8.782101903485291,75.28,13.978418796530601,0.009692454286250105,0.0037179798498361487,0.5985106258827169,0.025994829711091447,0.391796919831033,0.02681702784961584,3.3582472612086685,0.19712226178786382,0.8208385991895356,0.05035779950342605,,
365,1.52,0.4373567733555754,99.5,8.867565077291511,75.94,13.996476238139367,0.008021104070933842,0.0022539296341347287,0.5977366130422823,0.026655204242278855,0.39424228288678365,0.026366644495776866,3.380267222655539,0.19659400909157834,0.8170525715061083,0.050395833091384755,,
366,1.2,0.3677285955701568,99.76,8.98793000845022,76.6,14.07318216751279,0.00771908616795747,0.0026582056055140203,0.5958005161241783,0.026275608800653445,0.39648039770786425,0.02653400286859828,3.3846062561120402,0.19833853856961306,0.8197043272925635,0.05027316173323445,,
367,1.56,0.5897222776867092,99.5,8.825181589066595,77.28,14.106449930836604,0.007807238889748312,0.002789346857995054,0.5935716921873769,0.026790555671382152,0.3986210689228747,0.02650439133070299,3.3924539319652824,0.19391812874171688,0.8160678297178942,0.05003987416257053,,
368,1.4,0.43297815187374056,99.96,9.007638000541542,77.68,14.115531913576616,0.00835546913525192,0.0036858206061677824,0.592473642610084,0.025659580773065727,0.3991708882546641,0.026445672105841023,3.408423206692817,0.19519181825638884,0.8165700566518796,0.05250756395905317,,
369,1.88,0.6312052116388142,99.64,8.956451137185978,78.46,14.218981801408988,0.01092939754644018,0.0035488765430682773,0.587818206017384,0.026232461876117465,0.4012523964361759,0.026375668637173662,3.41057263662763,0.19385366951791563,0.819788154076868,0.051579464630046146,,
370,1.36,0.43566704350914565,100.12,8.971344578110909,79.18,14.32025844191368,0.007946851771489356,0.0027571351246528358,0.5883173889264405,0.025960867135801032,0.40373575930207034,0.026026118935128705,3.433431233550439,0.19924637712799345,0.8178080641255437,0.051704865436053134,,
371,1.68,0.5358799149063154,99.94,8.901837538665822,79.88,14.480528814211171,0.010003153306442606,0.0032380768971400037,0.58510456928879,0.02568695791547191,0.4048922774047675,0.026379314328308423,3.4224364951417594,0.20153016964087597,0.8145605952287366,0.0540942701731213,,
372,1.96,0.6221819258062706,100.22,8.883846106906626,80.3,14.508369612054967,0.010125918307278128,0.0028500075948289997,0.5849985018646376,0.02719048175389515,0.4048755798280843,0.026296516340919614,3.451910707033777,0.19593504784475768,0.8131319415077459,0.05458921621091742,,
373,1.36,0.5012697605082518,100.98,9.028856954631634,80.82,14.515510697292052,0.007325664740969811,0.0026977301059608132,0.5859037331137971,0.025901084187679738,0.4067706021452331,0.02597686745673542,3.463376487218312,0.1992585169992122,0.8190047380780432,0.054391311736792514,,
374,1.44,0.5548150365662416,101.1,9.021665176673318,81.34,14.612465543528234,0.007215050871596454,0.0029677302246438053,0.5852816434177595,0.02659056006995841,0.4075033057106442,0.026181726550491398,3.474545392013985,0.20566946459235436,0.8263237501884548,0.05650978325969713,,
375,2.2,0.5787810639611494,100.8,8.974488785440649,81.98,14.769454077493856,0.011555469678016333,0.0030498798937595504,0.5802548307715649,0.026138819076408484,0.4081896995504188,0.025917839510097414,3.4891197473343887,0.2022620394997286,0.8225890999624318,0.055815144263769975,,
376,1.4,0.5571366798192343,101.8,9.079349615473566,82.48,14.862253901316583,0.006504701165376121,0.002745143123254258,0.5838833123902836,0.026180957630547327,0.4096119864443403,0.025716683742985778,3.494085456200156,0.20281365000642354,0.8149606622352222,0.05387047368004047,,
377,2.24,0.5614228324534013,101.24,9.087733556657566,83.32,14.984600839635336,0.01171038862428011,0.002796215231580659,0.5766861961997853,0.0254443989612065,0.41160341517593446,0.025630168804060913,3.501515265337491,0.19939755937310388,0.8131326092655623,0.05405362123231899,,
378,1.84,0.5636082156959745,102.1,9.227125454874882,83.78,15.053033769018121,0.009051786722649554,0.002705105629871231,0.578678667428335,0.025666138753548756,0.41226954584901554,0.02542703506138253,3.5128292318157976,0.2004068801095198,0.8223763141660306,0.054291389949894846,,
379,1.52,0.4903605073820688,102.2,9.263649250700286,84.76,15.162604591454595,0.008145418334342083,0.0028531315076868002,0.5762430623832411,0.025401136955554245,0.4156115192824168,0.025345887444468983,3.517268069135103,0.20535096536600178,0.8218380444391425,0.05764995811135998,,
380,2.32,0.6007711737425486,102.02,9.175729480929567,85.3,15.217907525018017,0.011794771739565535,0.0032490586379294376,0.5724788543869157,0.025548359574121646,0.415726373873519,0.02540019031553913,3.5171663656542034,0.20429202751372663,0.821071520335713,0.0542174370834628,,
381,2.24,0.6430711910822935,102.66,9.221354875548386,85.86,15.317121985960679,0.011505796031274836,0.003184515779294853,0.5724309579572839,0.025294444659733763,0.4160632460114413,0.024930512411654216,3.53704416561586,0.20419448576765767,0.8197847679349433,0.054746674924876886,,
382,1.88,0.6114194789177068,103.64,9.385721087524388,86.18,15.31608663083361,0.008823915464067385,0.002687810462634982,0.5748783905091742,0.025121518374238754,0.4162976940267584,0.024391385743816604,3.5435316141818394,0.20633259414815242,0.8155221406859051,0.05785411647303138,,
383,2.16,0.6637660889198844,103.7,9.325687414877253,86.92,15.46387484025915,0.009881899430818351,0.002569121799806053,0.5726525736903862,0.02503759639921918,0.4174655268787953,0.024227145471466958,3.5522290024406376,0.20297647606956606,0.8236629806155216,0.0595332969488462,,
384,1.96,0.6319837567532886,104.2,9.485428049381849,87.6,15.584847287028513,0.008928671943218794,0.0027867507134157303,0.5724282042219295,0.02519435301233508,0.4186431238348518,0.02434370877773197,3.5558223869578196,0.20769199764331006,0.8338312918171582,0.05805056086507842,,
385,1.72,0.543284282121248,104.98,9.617748559158738,87.92,15.608969435398356,0.008329913891319846,0.0027622793002224427,0.5732404436293168,0.02451814710044417,0.41842964247936343,0.024131851007868202,3.57231455958081,0.2059633713816733,0.8331194374357251,0.0578690524020058,,
386,1.96,0.6416358693215333,105.06,9.501842274253976,88.58,15.835159142717824,0.009022293657725578,0.002644475791282436,0.5721768747070827,0.02513943386855735,0.41880083163519183,0.02441625115810207,3.574082071304907,0.2031980474366229,0.836871699247272,0.05636974272898409,,
387,2.24,0.6980682465203527,105.08,9.450670433106849,89.4,16.15582239070484,0.01109734271388558,0.003539042993926537,0.5690604841442167,0.02509561043845943,0.4198421731418975,0.02474915555597432,3.5848653416366587,0.20852300954478273,0.8311804770419056,0.055874765018179694,,
388,1.8,0.5787810639611491,105.76,9.362575137044296,90.06,16.411313967041153,0.008741433375371734,0.002576467396873535,0.5706763057853742,0.02495161711209805,0.420582260839254,0.024986178451565325,3.5860098217896983,0.2096255023939299,0.8299783813774936,0.05774623285602404,,
389,2.36,0.6435489202850084,105.46,9.43429422208148,90.98,16.592252861718325,0.012330414564187629,0.003217141992253702,0.5650114085576294,0.02477230669734367,0.42265817687818275,0.02465612906419407,3.602145211125361,0.21447920396082795,0.8323098231558235,0.054737698234215475,,
390,1.8,0.6296452334449933,106.12,9.387174817760668,91.78,16.6362592445297,0.008178591790806648,0.0025806246976168056,0.5670746332160992,0.02499007350111165,0.424746774993094,0.024569333781090167,3.614190262483641,0.2095905033630868,0.8507964505373665,0.05515420710242057,,
391,1.48,0.4266861928865286,106.52,9.569014677969722,92.44,16.71328765398358,0.008153093319776252,0.0025044198306274023,0.5651579999941694,0.02354474542875318,0.42668890668605436,0.024357937937240434,3.6256014620944548,0.21032433819454485,0.8419119634542753,0.05626950479841447,,
392,1.76,0.5614228324534013,106.42,9.415361819664716,93.14,16.843324517826044,0.007812379695000492,0.0023879397693519927,0.5641730017641894,0.02478291232908561,0.4280146185408102,0.02448689950188599,3.6433415194848133,0.211646895775379,0.8331540131250142,0.05639580288951526,,
393,1.84,0.5744104288746854,106.52,9.520394495355747,93.88,16.986010908368094,0.009290895973911157,0.0031841162061037793,0.5612673658243766,0.024232371927867133,0.42944173820171216,0.024556158040104588,3.64879659048217,0.21022705219296847,0.8342981866121235,0.056170625998009406,,
394,2.28,0.6924988167498916,106.64,9.565404046500076,94.46,17.05783034118935,0.010868456016605807,0.003248728740184549,0.559521024346945,0.025177983154855824,0.4296105196364492,0.02462450868257739,3.646740891762822,0.2166736059635195,0.8418009583280456,0.05637702637309394,,
395,1.84,0.5413575350911818,107.36,9.692592982932895,95.1,17.099042696010788,0.008687217788046549,0.0023627798897411212,0.5600380833903901,0.024503707102118192,0.4312746988215633,0.02426070901353551,3.6594807586693308,0.21201663433836251,0.8437249060444805,0.055886464183866114,,
396,1.68,0.4878471104762228,107.7,9.657888812778907,95.76,17.347721613998765,0.00862289992346314,0.002854957351044259,0.5595952330839598,0.024559779671068538,0.4317818669925768,0.024544673929329536,3.669965018318426,0.2104689494558602,0.8366658362598304,0.05513191676583991,,
397,1.64,0.539651751410111,108.38,9.621805893864206,95.94,17.351162558307152,0.007049438101846206,0.0022076535129722423,0.5618435558757447,0.024710594199588033,0.43110700602240876,0.024511531540959693,3.6800456665309698,0.21200209009221743,0.8431958000289154,0.055956246344940404,,
398,1.92,0.5649153876466813,108.68,9.880490445478907,96.32,17.319874898023944,0.009376554431910761,0.0027731436121272253,0.558723319057654,0.023824787297872553,0.4319001265104351,0.023991720716573125,3.701097364849531,0.21024219748667497,0.8475616205262725,0.055919116965066,,
399,1.76,0.5275568564619362,108.98,9.940348645153247,97.06,17.40307034648771,0.00879114693595641,0.002658503080707543,0.5574287537361068,0.023462637099819786,0.43378009932793693,0.023690038983750196,3.7031138852691656,0.21138895866513627,0.8484461495567674,0.05276168409666611,,
400,1.84,0.5298819309997274,109.08,9.893607849273184,97.8,17.567548992389348,0.009110626366654126,0.002836266650570813,0.556424902999436,0.02429120772524788,0.4344644706339099,0.02415734086649891,3.724338756000106,0.21249587067933154,0.8535844642840368,0.055177965076501245,,
401,2.08,0.5862726628455398,109.1,9.759816014659293,98.58,17.804663302494657,0.010021747270874144,0.0026769368556098802,0.554821714811841,0.024710590993637954,0.435156537917285,0.024693191271293526,3.725171928751409,0.20897136248686118,0.8493993440210817,0.054650934518228854,,
402,2.12,0.687152631661991,109.58,9.735198263784872,99.12,17.841266668574846,0.009253827174286031,0.0027142049903895412,0.5549947718143667,0.024731397771883486,0.43575140101134724,0.024511532629772854,3.7480214203649918,0.21044817732277002,0.8596033445203424,0.05438343764489834,,
403,1.92,0.5649153876466811,109.92,9.91749773860322,99.94,17.873601840837786,0.009258312397675616,0.002494435018756766,0.5530560303602199,0.024061113709780795,0.43768565724210445,0.02417772597820734,3.7498624171352093,0.2130821804248488,0.855792969061055,0.056220338181874066,,
404,2.32,0.6307181329246843,109.64,9.949043403905726,100.98,17.8989526572702,0.01103633239498849,0.0029045191013383634,0.5483868806614238,0.023844664673163655,0.44057678694358754,0.024007599483473602,3.758008633473866,0.2103748110809604,0.8542281819497028,0.055999450724892194,,
405,1.68,0.5242844296753431,110.52,9.870345160489576,101.58,18.111171256304768,0.007630151999279657,0.0022837686942136733,0.5512236490901095,0.024047153869550843,0.4411461989106108,0.024303484040984293,3.7824303475123906,0.20632122851455667,0.860578463721478,0.05691984492344309,,
406,2.12,0.4884766721144419,110.68,10.026842019459565,102.04,18.179416614094087,0.010930428259121217,0.0027879449736320336,0.5477870145692474,0.023451343584020342,0.4412825571716311,0.024289761203928843,3.788395651952483,0.2091805745408966,0.8668932454241001,0.05853823384577425,,
407,2.04,0.5139836075207067,110.94,9.861182105853231,102.88,18.358548182773056,0.009875142239918627,0.0027254842593869787,0.547699964321215,0.024099093362263933,0.4424248934388664,0.024625936606177776,3.7994934562762137,0.2080286908019878,0.8565605783642944,0.05495879879692097,,
408,2.28,0.5318502526087582,111.6,10.016654738983467,103.12,18.36365327104604,0.011261773584360278,0.002820962574556255,0.547701891853776,0.024499884218979303,0.4410363345618636,0.024671779771092764,3.8204926957169056,0.21197835837443835,0.8694401372249773,0.05587231002985191,,
409,1.6,0.44349737316020255,112.36,9.963088533823235,103.84,18.536781005902824,0.0078081894736403866,0.0024296441850313083,0.5497179477757697,0.024474261804012055,0.44247386275059,0.02475764423566061,3.8153281323705177,0.21089389472181314,0.8665223698943383,0.053550328816563235,,
410,2.32,0.590451423234799,112.36,9.936061047155457,104.28,18.686359997902215,0.011789240847315278,0.0030686011426000574,0.5466800312725121,0.024294346307059296,0.44153072788017234,0.025180487585473126,3.8083725549485568,0.2163133666233882,0.8672005284536864,0.05543689860027803,,
411,2.12,0.5477910725815089,112.86,9.769849588033585,105.04,18.92795533249167,0.009575804166770152,0.0024675932056550214,0.5483359447587639,0.02553812276047912,0.44208825107446587,0.025336872337056962,3.829003017959899,0.21281197654218317,0.8641417535470122,0.056532966517353546,,
412,1.88,0.5248702879759912,113.1,9.881238481081203,105.98,19.00326811438496,0.008764912747891054,0.002495758033687514,0.5467851676491808,0.02529221178031077,0.4444499196029282,0.0253467790484753,3.8364785384322433,0.21541415538084613,0.8792420245115785,0.056336769261012234,,
413,1.52,0.4903605073820688,113.52,9.860064761815716,106.68,19.08846324467216,0.00694148410693183,0.0024278865129946006,0.5473865745736579,0.025710018785840505,0.4456719413194101,0.025488614522442436,3.866574003507257,0.21338748837256025,0.8849068695093696,0.058175944975879176,,
414,2.24,0.6525593281840356,113.34,9.807619086241061,107.26,19.197021662664238,0.009791339283783332,0.002855536433185057,0.544189420194969,0.025625992193848465,0.44601924052124775,0.02532206228630277,3.857149420101462,0.21723677475326975,0.892587592006158,0.06000526889854563,,
415,2.08,0.5649153876466811,113.9,9.883259915635122,107.9,19.22153523108911,0.00982638916355239,0.0028396044777145783,0.5428310439441825,0.023953047181633363,0.44734256689226515,0.0247479720779201,3.8875850114802337,0.21504092105747347,0.8957572509295683,0.059192636044773414,,
416,2.4,0.7099421948299734,114.18,9.939297403901342,108.5,19.26497549855696,0.01098840333772776,0.003826459720617978,0.5410059430268714,0.023787328757488537,0.448005653635401,0.024289436794003805,3.9051154229367784,0.21850671706869226,0.9054294013025452,0.0645340360736552,,
417,2.48,0.6611681686227792,114.6,10.082861815972686,109.24,19.285727532991846,0.011277624214216903,0.003421161746744811,0.5394968636508873,0.023946632310456812,0.44922551213489575,0.02421895085212405,3.902089212951413,0.21992167843265847,0.8946539341620653,0.06369308013341919,,
418,2.2,0.4329781518737408,115.28,10.202554412067595,109.94,19.3635628592674,0.01074285961068647,0.0023238685093614326,0.5395165829636778,0.023969317467894248,0.44974055742563573,0.024624770513827055,3.9334163782725904,0.21926975012721048,0.898473366045764,0.062403088424378715,,
419,2.28,0.5762266665124063,115.58,10.13334633550043,110.7,19.413955829763292,0.009804411914859494,0.002553400291943769,0.5391178878389742,0.024218492591084818,0.45107770024616634,0.02431484338484571,3.9333664928642893,0.2169935642950908,0.9010807172074938,0.06061523572546341,,
420,2.36,0.5728030837905818,116.12,10.233323488446946,111.26,19.453930409991703,0.0110209072180892,0.003046205257600849,0.5378804677326486,0.023764852711361664,0.45109862504926196,0.024288521035848616,3.9504645856527922,0.2197132963172324,0.9135075545001397,0.06078205750995776,,
421,2.24,0.5614228324534014,116.48,10.220040688138182,112.14,19.595688309748137,0.010251622522130988,0.0028289192682682957,0.537090451541746,0.024051119630739377,0.4526579259361228,0.024607692021535593,3.9599254422209436,0.2181202589849928,0.9034151670797835,0.0593544931380803,,
422,2.0,0.5761199875026035,117.1,10.275373604886589,112.76,19.732250525391166,0.008713241535605322,0.0024139204507971188,0.5380647821851386,0.024927336179232894,0.45322197627925603,0.024902067959419297,3.9614599974195017,0.21810574824725867,0.9055056729994196,0.06049292302421584,,
423,2.12,0.5130260219521032,117.42,10.357718611509004,113.38,19.784072620651184,0.010571391104256483,0.0030872308442476512,0.5360306386822354,0.024444923543530787,0.45339797021350814,0.025181985546922473,3.9857476328601167,0.22150712099077935,0.9050307203097878,0.05777726302708694,,
424,1.72,0.4834172226969164,118.16,10.139754213036921,113.9,19.872911581346102,0.00662235064376205,0.0019104581568647177,0.5396034608091774,0.02535525587436133,0.45377418854706064,0.024987969909426536,3.989050850848821,0.22009844883226506,0.9076799349025806,0.056232615061928976,,
425,2.24,0.582908086065033,118.14,10.273842140737806,114.52,19.953627110558116,0.010139192900202326,0.003080644931379749,0.5356531285341802,0.024642131060158265,0.45420767856561733,0.02497567388235791,4.01226610776361,0.22394665953847226,0.8990045587106494,0.057237580204499434,,
426,2.48,0.7646311445396395,118.34,10.214832547859018,115.32,20.06254621335986,0.012015923096205123,0.004707737783079809,0.5334216995564843,0.02405353802220687,0.45456237734731064,0.02522555814409848,4.012957028694298,0.22201017123106936,0.9054856139142886,0.05696398903070364,,
427,1.72,0.4959690829073924,119.52,10.268789980674452,115.76,20.061942655605414,0.006936430246201324,0.002059288390365086,0.5377635121603066,0.02512259866210736,0.45530005759349196,0.024895081264314462,4.011994353327063,0.2241874532603865,0.9112258332915312,0.058074516997028244,,
428,2.16,0.5298819309997275,119.42,10.360833639973187,116.5,20.082359327529222,0.009981546085862715,0.002841395148860478,0.5336174052228466,0.024038024997710645,0.45640104869129067,0.024803440100524418,4.015621549565627,0.22121995513438378,0.910239950092227,0.05719098906811042,,
