,P_count,P_count_conf,I_count,I_count_conf,N_count,N_count_conf,P_fraction,P_fraction_conf,I_fraction,I_fraction_conf,N_fraction,N_fraction_conf,radius,radius_conf,roughness,roughness_conf
371,1.8,0.4989345448052279,105.62,8.851024936085084,81.74,16.069878279464344,0.009469746768556782,0.002890193822809662,0.5933794122281837,0.02538742320510503,0.3971508410032596,0.025535321512229883,3.5307086704106494,0.20047245955078358,0.8664064503445159,0.050531493226929236
372,1.96,0.5139836075207068,105.82,9.012878798874418,82.36,16.04192745566442,0.012076673795095326,0.003980258238613016,0.5891561498427862,0.023767021879371304,0.3987671763621185,0.024953909141584508,3.5311456185699375,0.19848471588884073,0.8634930663797357,0.050979691672250235
373,1.6,0.5653504399927535,106.46,8.892994975192554,82.88,16.064888885367367,0.00792808931513049,0.002805276392232962,0.5922281396032741,0.024863727634766727,0.39984377108159536,0.024904559221955974,3.5322567753188228,0.1985936596459986,0.8653820424686116,0.050717889751713055
374,1.72,0.5654591507792583,106.6,9.097271960318654,83.48,16.027886308156795,0.009067020515378539,0.0033779944210865433,0.5889151722897837,0.023909429368320863,0.402017807194838,0.024423784801644317,3.558406672635069,0.20165891896270832,0.8684293750370471,0.052281058465076656
375,2.16,0.6256300350846338,106.74,9.142228336505275,83.98,16.026951520086406,0.010952060620449774,0.0027749578037796927,0.5865663417627425,0.024404071780977466,0.4024815976168078,0.02421040365074839,3.572107824934479,0.1994421566002538,0.8842091760116246,0.0524543313460794
376,1.6,0.45714662855587157,106.96,9.332228335654886,85.12,16.073590867606402,0.009276680965099832,0.003093534903021404,0.5840685165628743,0.023429652668676942,0.406654802472026,0.024221878166809593,3.588345340421045,0.2022070000694252,0.8776114372282686,0.05376330536526867
377,2.12,0.5364531099732762,106.98,9.210330095452605,85.64,16.237959231775402,0.010759251193518029,0.0027632218442486117,0.5825278406165989,0.024364453981035584,0.40671290818988287,0.024331037329676296,3.590407857591697,0.20029461699357742,0.8720983003811241,0.05339061742141774
378,1.76,0.5503657663772338,107.88,9.283142684414583,85.98,16.259212103518422,0.008485153005500855,0.002644911098676678,0.5847917916341036,0.02427089718257321,0.40672305536039555,0.024147983732569885,3.6078424940517726,0.19840172733634093,0.8734224040568972,0.05194298066504259
379,2.12,0.6871526316619911,108.0,9.318723071322594,86.56,16.32557971910339,0.010912085281660624,0.004136926820248227,0.5818899309791377,0.023560901536458016,0.4071979837392017,0.02436971889487469,3.615233496456331,0.20061140559059804,0.8690920908272407,0.05115181170361277
380,1.84,0.5636082156959744,107.96,9.284519793118001,87.8,16.481350857256817,0.009366625172419336,0.0026679818037370065,0.5795479558493123,0.02438834663470758,0.41108541897826845,0.0243264011065635,3.619644000506837,0.2050481382309879,0.869735281229223,0.05041876355068623
381,1.72,0.5318502526087583,108.4,9.415183923854062,88.34,16.517264107012394,0.009577094462808139,0.00317022793059386,0.5782169159046404,0.023379613090723145,0.41220598963255134,0.024237978485274935,3.627443254384722,0.20835876113758217,0.8729279889333597,0.05022328855633029
382,1.52,0.5605462935387224,108.84,9.41507946970178,88.86,16.465214221892165,0.006789760885864249,0.0022127388115487263,0.5791276797337833,0.023739706348927213,0.4140825593803524,0.023304640781677034,3.6329999150158145,0.2017503306459853,0.8788021274526642,0.05201614410460897
383,2.32,0.713052202296578,108.7,9.532816196696546,89.36,16.50517943473502,0.011579113043181348,0.003768012566532405,0.5742417608216698,0.023226089005328795,0.4141791261351488,0.023150149705868303,3.6428727594304826,0.20754113298118343,0.8842099971224782,0.05097244706733562
384,1.6,0.586691878246154,109.6,9.624857351670205,89.98,16.671432331602464,0.007699322082900087,0.0028313423683040003,0.5771446806791406,0.0233041483592379,0.4151559972379594,0.023582670125999395,3.6567249505801898,0.20799048038367207,0.8759546188232525,0.05325842078399902
385,1.6,0.42941448508405017,109.82,9.780174538483452,90.56,16.742315869819205,0.008233269022881897,0.002177923099913559,0.575695292317672,0.023617044818403102,0.41607143865944607,0.023950704369517066,3.665680256965479,0.21006303036739263,0.882395816418298,0.05236866736776978
386,1.44,0.4963407345765608,109.86,9.677718673985101,91.4,16.892789619242876,0.007049550460584285,0.0024238764524102028,0.5746793073000533,0.02442878247572818,0.4182711422393625,0.02429535118769006,3.6663541320198494,0.21199977763487537,0.881906274611244,0.05229412208108443
387,1.96,0.6221819258062707,109.32,9.512030037967708,92.4,16.98884765485876,0.009221747690467358,0.002762677304314477,0.569725726671837,0.024109006839950566,0.4210525256376955,0.02427002750750609,3.6754795510630913,0.21446272967312868,0.8850351065144451,0.053139820000387354
388,2.12,0.6781486704255933,109.2,9.380192236836086,93.42,17.261277453166667,0.010452869832296287,0.002978255045463258,0.5664402835230904,0.02434364720898007,0.4231068466446132,0.024764306831069956,3.691647955104674,0.2110494908609891,0.8776735078532368,0.0508872154243013
389,2.2,0.6675519455443149,109.6,9.33618591074535,94.04,17.41935794766271,0.009627890846820019,0.0026571748250349956,0.5667938637938659,0.025258127961313288,0.42357824535931404,0.024587789737730684,3.704209484260235,0.21311752915045412,0.8731908924975069,0.051914152429322014
390,1.92,0.5756930737815072,110.12,9.357991623163594,94.76,17.688329243792356,0.008409818835104364,0.0023955938931005125,0.5669606033547904,0.02534215110384309,0.4246295778101052,0.024647668439224005,3.7163705465254844,0.21632870761203052,0.8735427950551836,0.05142171025665238
391,1.92,0.6648763758775006,110.26,9.498833801935897,95.58,17.656638215560747,0.009009760108617659,0.003119650841784444,0.5633993091312149,0.023644316846656417,0.42759093076016724,0.023808870000201522,3.7287786193579224,0.21403754540366388,0.8820050463294998,0.050515284661368336
392,1.64,0.550923890206261,110.82,9.631510996889324,96.12,17.783380597040598,0.007626110821978136,0.002847328667883262,0.5643605911966468,0.024324560013880295,0.4280132979813751,0.02409027303005911,3.7270375765701886,0.21809801391829706,0.8790080388461916,0.05074294744320587
393,1.96,0.5813242372377054,111.16,9.752273030468332,96.44,17.83881356270085,0.010247293499932267,0.003172534860847031,0.5624126764759294,0.023143855576270113,0.4273400300241383,0.023994766333180793,3.7438480913531644,0.21724381125674974,0.8885851169952994,0.049822267653381984
394,1.88,0.5009017660180486,111.3,9.527172709676254,97.32,18.07612611383313,0.009003382530796212,0.002394017991219351,0.561624050454788,0.02396498950973823,0.4293725670144159,0.02400045475384501,3.7614441651493684,0.21621772899338723,0.8863089198700184,0.05098332434741078
395,1.8,0.6296452334449933,111.38,9.51113340980979,98.22,18.24550851171871,0.008172377215810994,0.0028382789787318773,0.5605374678994547,0.024478692184526484,0.4312901548847345,0.024134364252563083,3.7655631285605917,0.22047934724279297,0.8946685535252928,0.04859266598924825
396,2.0,0.4294144850840502,111.8,9.748906810509576,98.6,18.231161016238104,0.010810381060582493,0.0025726984050492905,0.5578017582692558,0.022898545666933497,0.43138786067016144,0.02400674962858306,3.7966992459630533,0.22071743910020522,0.8977996264265434,0.0494841789602177
397,1.84,0.5061507885996028,112.06,9.444745208040288,99.42,18.47572892946852,0.008135669232383963,0.0023498778627363288,0.5593070016855439,0.024601980695680106,0.4325573290820721,0.024353219957533284,3.7986533688937567,0.21803374996975142,0.9051961517582279,0.050254819277419524
398,2.2,0.6098088880952786,112.24,9.496528279155493,99.98,18.55402629693081,0.01070457794186469,0.0030795265729065893,0.5561362423799198,0.023461918710641842,0.43315917967821543,0.024176263518642407,3.8266801403273787,0.22184497451866453,0.9082650808669567,0.050386149268162206
399,2.16,0.5744104288746854,112.94,9.620930676644544,100.4,18.620783983495432,0.010152674774944337,0.002699320016674214,0.5571344991316092,0.024100925556556616,0.4327128260934463,0.02421212508311516,3.831088431693465,0.21791002169594328,0.9101678619485548,0.05108226215549732
400,2.48,0.7883781752433279,113.16,9.66919630893902,101.1,18.639940059989463,0.011040692971962135,0.0035887400375501943,0.555406857604656,0.024524138286717127,0.4335524494233817,0.024262696499161993,3.8329741098576364,0.2184251523522442,0.9122334517324628,0.051126570913420356
401,1.96,0.5918031672777697,113.7,9.866298142667286,102.06,18.727051574788803,0.009064655301080627,0.00305360586576692,0.5543629002617011,0.023768056883323736,0.4365724444372182,0.02384908059987992,3.841394681440738,0.217008835505957,0.911433612471532,0.052014944597601594
402,2.4,0.6465029620968491,113.82,9.903364676876238,102.7,18.881403413941452,0.011418302001467656,0.003118118167737798,0.5516899568045698,0.023998613684779856,0.43689174119396285,0.023824661224429448,3.852631459519381,0.2184207137331546,0.9181651202220543,0.052167395724819786
403,1.84,0.506150788599603,114.48,9.847589284043073,103.52,18.94445115138467,0.008726122347637588,0.0024158768059284867,0.5524952113718659,0.023379069405968584,0.43877866628049667,0.023765456922630192,3.874705549914333,0.2169743974211713,0.9195510232216058,0.05324953635622781
404,2.0,0.5761199875026035,114.8,9.770948940609605,104.04,19.118749447304335,0.008952212223564772,0.0028240407153955443,0.5523646037857405,0.023907746056939932,0.4386831839906947,0.02371754040409707,3.871273406451144,0.21973409116542836,0.9236681202035878,0.05258190702903894
405,2.48,0.6326641978174518,115.12,9.720594657694559,104.48,19.250372463596644,0.011580064912551565,0.002832718551342505,0.5508033395613732,0.023732983351562344,0.4376165955260752,0.023920871527871812,3.874428304435972,0.22074419824145466,0.9171862074217162,0.05300095430717531
406,1.92,0.5195737822484888,116.22,9.741541515140197,104.9,19.38242800889507,0.009072932929312749,0.0027560353540167035,0.5538117437107853,0.02375209934031476,0.43711532335990183,0.024148174686897967,3.8901577316400955,0.21361382045416208,0.9221628435973053,0.05356271135738308
407,1.84,0.5850132142097305,116.54,9.708821569521195,105.58,19.444629640988282,0.0074611403599444525,0.0021814891457085472,0.5540519815575785,0.024654358759519795,0.4384868780824769,0.02410170996197875,3.88474240598994,0.2131581688438156,0.9177383961956025,0.05382447704896773
408,2.08,0.4566084922556743,116.72,9.724609082693245,106.2,19.68566081187015,0.009136480470015397,0.0020438658361184954,0.5522892541313923,0.02448778758664278,0.43857426539859234,0.024447784617087052,3.897957946515837,0.2187935841143256,0.931624187426234,0.05621241069772224
409,1.8,0.5459928204656176,117.06,9.7060039091688,107.04,19.886184340611948,0.007919027594352418,0.002437392305604195,0.5520227126133479,0.024887989631474962,0.44005825979229946,0.02469607145496629,3.901796533523346,0.21851490508866522,0.9235406100339031,0.054066702691328544
410,2.32,0.5358799149063153,116.92,9.689751573451199,107.82,20.05835233719859,0.01052473975909721,0.0024669057324708957,0.5484526350076956,0.02453646632177614,0.4410226252332072,0.024921032779351555,3.932498168234895,0.22162574328176657,0.9341945197989753,0.057599773734874
411,2.04,0.5486879885690954,117.76,9.707610708964385,108.28,20.239278502239152,0.00936088979469633,0.0027889487656837172,0.5501072211186075,0.02508392900510419,0.44053188908669627,0.025047481872464465,3.924852254069131,0.22189998636790606,0.9404835790633298,0.05682355988210478
412,2.56,0.7273897750174937,117.84,9.665063475259746,108.96,20.3057483237826,0.010739629222582188,0.0029841946004375056,0.5474876601490005,0.02469905640419139,0.4417727106284173,0.02434284584898638,3.9493803115382495,0.21885685905166352,0.9410742284236864,0.05763784005711434
413,2.0,0.586691878246154,118.74,9.910518230486234,109.62,20.31020736918262,0.0098863168654715,0.002966923615189208,0.5473961337899567,0.023352303558418663,0.4427175493445718,0.02441533536764918,3.9863190012822356,0.21644914851836325,0.9437870713058923,0.06118080506485955
414,2.28,0.6745134329277659,119.04,9.825518902775569,110.18,20.38013164832848,0.00967768849958247,0.002635078066129924,0.547559772293437,0.024527431218836136,0.44276253920698044,0.024577949591459203,3.991114702216849,0.2185494447118938,0.9443612513430427,0.061078857501682765
415,1.96,0.6319837567532886,119.48,9.791095987028212,111.04,20.563675872489327,0.008571165756918925,0.002943381959828917,0.5473025389318572,0.02450090941886052,0.444126295311224,0.02449141823334967,3.9853311712172887,0.21921578172229328,0.9490323824272392,0.06359859889473886
416,1.76,0.5157742886185778,119.74,9.893447872041373,111.86,20.667361987752567,0.008031111792810132,0.0026335668587530964,0.5462631566884342,0.0244031626861527,0.4457057315187557,0.02482353274723234,4.011507153967889,0.22623006094170156,0.9455694368359835,0.060183639872013306
417,2.6,0.7034188510411135,119.0,9.677081940337178,113.06,20.88314723897717,0.010833987916838077,0.002571187673956798,0.5411320558339254,0.025060777818332495,0.4480339562492366,0.024944570049180347,4.022763794737625,0.22582834133805418,0.943406416614622,0.059239515641935483
418,2.28,0.6272979923449459,119.96,9.881815409569237,113.56,20.883570335668175,0.010564291000160557,0.0032152432760013394,0.5414652644543282,0.0243310071229886,0.4479704445455113,0.025078420008093866,4.041123757315311,0.2245487626371869,0.954827114238237,0.0628251382553136
419,2.28,0.6560351600333628,120.36,9.930646722786989,114.3,20.989412957965257,0.00998838411157614,0.0031964741933753348,0.5411011519436216,0.024778252037431635,0.44891046394480233,0.024928835493826445,4.026920429817815,0.22861110978978919,0.9503293140182175,0.06407899285778786
420,1.6,0.5200467671277268,121.2,9.90418856040211,114.94,21.09356407354622,0.006425929460621954,0.0019885500061826893,0.5438201318862151,0.02535518420719974,0.449753938653163,0.025089047636164995,4.050970999237226,0.22759029766265082,0.9487656707785196,0.06483160868677733
421,2.16,0.5954272254440506,121.42,9.999933061535963,115.24,21.17108931530921,0.010100008561189654,0.003032763509938344,0.541006141277109,0.024289239716932618,0.448893850161701,0.024993054521638792,4.043959710481862,0.2289056804360405,0.9544513734083874,0.06604980540104734
422,2.08,0.5862726628455399,121.86,9.890838169376748,115.92,21.309434405333235,0.008643514535023817,0.002479992022496823,0.5416201970333433,0.025204392591854485,0.44973628843163277,0.024956162448109203,4.06264609606446,0.22856772826344932,0.9531761433354877,0.06505959307811036
423,2.16,0.5061507885996029,122.12,9.946553341695806,116.66,21.37350011160549,0.009278116218873008,0.002211284189539144,0.5395537465147536,0.024612148141134837,0.4511681372663734,0.024426205966561223,4.075441024401066,0.22901117381471794,0.9497797852403044,0.06319239604905516
424,2.24,0.6711333077712652,122.32,9.917125870089581,117.5,21.52556559256922,0.011342782695729445,0.004182482295765638,0.5365170002342352,0.02296551449764284,0.4521402170700353,0.02486769317808784,4.085681392260263,0.22644627650664745,0.9560536140484774,0.06306481710709706
425,2.04,0.5918031672777697,123.18,9.673062088253129,117.86,21.588348620790796,0.007675312599774138,0.002084938641935497,0.5406941399814472,0.025340373444990304,0.45163054741877856,0.024998604107854153,4.100070796458928,0.2279823649668279,0.9696463266293298,0.061861547337582735
426,2.48,0.6129255641593029,123.2,9.859715663243033,118.64,21.660811929676136,0.010962434514047513,0.00364936427357658,0.5364260879897733,0.02427819939546743,0.45261147749617914,0.024923989691545526,4.112886776171305,0.22540728411769556,0.9792294109757035,0.06013003665662052
427,2.24,0.6711333077712652,123.78,9.836668072635163,119.42,21.79541785502632,0.00966465923835123,0.003140719056848486,0.536849663903353,0.024831305595662035,0.4534856768582955,0.024903572528358894,4.143680099842162,0.2241979656997216,0.9658081817853283,0.06327733165486656
428,2.76,0.7002660614366514,123.98,9.808070309046524,120.08,21.87260522469145,0.011848986300103552,0.0034926707214053545,0.5346340858934152,0.02442854152094102,0.45351692780648123,0.02513394279950876,4.148253314474921,0.2236311607438658,0.9607726330591442,0.06283613425253025
429,2.24,0.5157742886185778,124.6,9.789331793335029,121.1,21.972727714146,0.009218373157784825,0.0020500916291201375,0.5350667609233348,0.024453476202022435,0.4557148659188803,0.024750171663469205,4.145180342991502,0.22311253742167617,0.9589615536576219,0.06334715678943226
430,2.32,0.5799480693993211,124.74,9.897485341075276,122.04,22.003456890879665,0.009880312723791237,0.0028095565555075596,0.5325900195899224,0.024255117741155022,0.45752966768628633,0.024590319865560623,4.1612223382198685,0.2203056352195698,0.9785703062912083,0.06215255876426144
431,2.36,0.4919873299181598,124.96,9.993149522988233,122.96,21.9061693581694,0.010383982153612309,0.002260063701312183,0.5292360357992183,0.022529677298554335,0.46037998204716923,0.02344362419045892,4.159228795201507,0.21989742146700492,0.9710969670902138,0.06155199422647075
432,2.28,0.5544825797083259,125.54,10.114087709170807,123.6,21.875988400070053,0.0094820615167047,0.0026228973402701427,0.529478585500526,0.02307596667602169,0.4610393529827695,0.023119224796757744,4.180074278489355,0.21936920402948296,0.9752134075072765,0.06104872050644051
433,2.4,0.5543717164502531,125.74,9.829091827671569,124.48,22.144859614529054,0.009350486018764205,0.002124913333304868,0.5288930255798584,0.02296716943198409,0.46175648840137745,0.023208423360461618,4.177598185501522,0.22101422785553393,0.9800885062421767,0.06097189724723464
434,2.44,0.6397170974735631,126.28,9.968220096446506,125.12,22.19645370276973,0.010059640668365398,0.002647480706880324,0.5277398182609981,0.0224751915375689,0.4622005410706365,0.02307841439913346,4.194511754643645,0.2252673263964362,0.9686681736834757,0.06002761104912048
435,2.48,0.6423060852895602,126.34,10.063428703021648,126.26,22.299860528640078,0.009843344172482966,0.0024805123081801774,0.5259550388178872,0.023526208885330416,0.4642016170096298,0.023506535470936046,4.202874271959212,0.2194129403623156,0.9734744734021793,0.05996005734727776
436,2.16,0.6256300350846338,126.82,10.149952681820738,127.18,22.4504591009449,0.009585537354511862,0.003722670128552971,0.5250638747277223,0.02285169738951625,0.4653505879177656,0.024010192049875038,4.231197604574124,0.22487758444860098,0.9783629830408783,0.06292672392799549
437,2.88,0.7026319799155172,126.86,10.006986871821107,127.86,22.54800969338092,0.011339372794782789,0.0026885710527520907,0.5234781816585597,0.023554225167119563,0.4651824455466575,0.02429781269355227,4.226228767445176,0.22348836391967436,0.9671697215152163,0.060039167655453446
438,2.24,0.6980682465203525,127.88,10.10853007806773,128.6,22.72058511922613,0.009053831067313734,0.0027736483223314966,0.5255927648892047,0.024445955844807094,0.46535340404348147,0.024719399204212147,4.228861917131543,0.22635732393250688,0.9720116617330866,0.06206336614499317
439,2.6,0.6488754580040765,128.0,10.04331234603405,129.42,22.95748861777351,0.01027057150106697,0.0026136742171751957,0.524091748307557,0.024932315152716895,0.465637680191376,0.024953521070559804,4.246050181480429,0.22430750398242083,0.9724494969296278,0.06259139719774519
440,2.12,0.6213911000328216,128.6,9.865168916952207,130.36,23.237749419700695,0.008127596786851213,0.0027354982674070607,0.5251741133167945,0.025023105408224423,0.4666982898963543,0.025272239338579618,4.249534400453051,0.22756454968537154,0.9813748868901545,0.06012497309917079
441,2.72,0.6442171459997009,128.6,9.867349374578769,131.12,23.310499433928907,0.010719042867515391,0.002319891041451191,0.52211505093075,0.02447383644836651,0.46716590620173454,0.02513712367277263,4.2621048470990095,0.2294270811318156,0.9798840224793344,0.06192204282546741
442,2.32,0.5124266222592263,129.32,9.977218622602193,131.96,23.374244423056762,0.009219781182769895,0.0019795165283866627,0.5221902945487217,0.0244442224252962,0.4685899242685085,0.02467799657013057,4.269608201104452,0.22720523023367814,0.9753755051964661,0.05925776865640821
443,2.36,0.6142278508827161,129.86,9.954177575912535,132.56,23.424757615070423,0.00918065127296953,0.0023034886515558893,0.5219731442046479,0.024182072976388844,0.46884620452238246,0.024615989090163787,4.267253056657505,0.22587388356215038,0.9752816902376624,0.060565267873497794
444,2.24,0.7240018209921851,130.14,9.960504791063553,133.52,23.50929857880069,0.007637416943372885,0.0021846666106352403,0.5217230520550832,0.024704106087334508,0.4706395310015436,0.024651354204495567,4.285179713964574,0.22691635354515688,0.9827702288133152,0.06026383323163983
445,2.28,0.5867966353005101,130.26,10.121317024814505,134.5,23.65863707317055,0.009052955295681099,0.002632781915449464,0.5188280111946986,0.023791585823574275,0.4721190335096205,0.02493775836746275,4.287731224097279,0.22762418137843893,0.9775286758955081,0.059676326627486766
446,2.52,0.7254436347504882,130.54,9.972561666332275,135.24,23.920517093006154,0.00908271932934823,0.002322033913771309,0.518809278873357,0.024943959066226845,0.47210800179729473,0.025159927226033225,4.295782897058144,0.23098573066450634,0.9708391727235914,0.059038175222679616
447,2.44,0.48696435680653255,131.28,10.173595567507094,135.8,24.004039260091204,0.009140221871122489,0.0017844900821609628,0.518950126133129,0.025270126029070753,0.47190965199574836,0.02519456838688706,4.3042902437595085,0.23267082650181714,0.9656611521415794,0.0576772672581695
448,2.56,0.5085737358535142,131.84,10.292274841880193,136.4,24.028864589072864,0.009942155448174138,0.002022396205992087,0.5180935686443265,0.024716953060020568,0.4719642759074993,0.025331251370217207,4.309411139566638,0.23176057961167537,0.9745452674902811,0.05742892451885314
449,2.16,0.5954272254440506,132.68,10.430359100395343,137.04,24.008453390187377,0.008120251249603638,0.0023564587854079913,0.5189295995475264,0.024564108271128104,0.47295014920286993,0.025238379071951467,4.328910480926795,0.2291670178654682,0.9797903941681164,0.05736182816231257
450,2.92,0.5888878630095884,132.68,10.503323813117444,137.74,24.14750608896911,0.011361685075580726,0.0028348470376789547,0.5156902561287445,0.02457211822082774,0.4729480587956747,0.024815762547323386,4.342660178649255,0.23096716778161064,0.9822557680380516,0.0568836059017794
451,2.36,0.561969974998665,133.46,10.520539497041012,138.7,24.198706431542988,0.00876247370992394,0.0020409383991286775,0.5167531312651927,0.024299065955020325,0.47448439502488327,0.02450941110366528,4.34466260254292,0.2293028805434344,0.9820748710624028,0.057162032051721164
452,2.76,0.62612107199806,133.88,10.596571378478982,139.26,24.215373491994704,0.010070159049295075,0.0023176879908986497,0.5156782638766256,0.02428523535101464,0.4742515770740793,0.02416391151066102,4.353507121619915,0.23223631388156624,0.9823232563191827,0.05555113309581886
453,2.16,0.49385777385802077,134.48,10.682735783833651,140.34,24.243582827230792,0.008012477848851984,0.0019574755581714515,0.5154645265823579,0.02387624521668711,0.47652299556879024,0.023932590286529224,4.366214159121024,0.23033374624676314,0.9854165141996802,0.05589534291826406
454,2.6,0.5893052180322181,134.38,10.841601764462668,141.3,24.246792348679858,0.01027713555200322,0.002444899192480838,0.5118245399447968,0.02333299412312501,0.47789832450319997,0.02393619517287989,4.373192754590106,0.2314809373773477,0.9844434277118408,0.054431112940263336
455,2.48,0.5714063940839303,134.46,10.680285851455473,142.58,24.383161930217334,0.009359017633644252,0.0022394492852575274,0.5101963893244698,0.02285788817597964,0.4804445930418859,0.023230221864769272,4.377491283856122,0.22800359617582477,0.9851505171743651,0.053281740219801886
456,2.48,0.6129255641593031,134.88,10.614682519001684,143.4,24.524730558356808,0.008814565719669891,0.0022339872059944283,0.510114975638266,0.023152030693944402,0.48107045864206394,0.023217615986629397,4.401929458073745,0.2292128758569106,0.9899645697945,0.05548662280521734
457,2.0,0.5200467671277267,135.48,10.880276187082755,144.28,24.51589687144242,0.007692354438325722,0.0020656875815671704,0.5091135202995243,0.0222619677506679,0.48319412526215005,0.022689217007103715,4.4240288393050795,0.23210176127750445,0.9927146285811947,0.05486115979735485
458,2.32,0.6499166124973264,135.28,10.74638383323432,145.32,24.608200192683732,0.007798393500793024,0.0020774037645223866,0.5072092030878437,0.022848251581405656,0.4849924034113631,0.02230771536089904,4.435187880229217,0.22776077937689806,0.9942433141797179,0.057465122884100196
459,2.4,0.6072837886853228,135.52,10.75241637527119,146.2,24.82737500743886,0.008571706841414057,0.0020395691510875754,0.5056562282919684,0.022397270562692292,0.48577206486661767,0.02229081281878241,4.423887808774079,0.23060786203610995,0.9970619787944643,0.05581503015294025
460,1.88,0.48847667211444185,135.92,10.756217139645331,147.26,24.91978315950603,0.007044303334219828,0.0019261125837207113,0.5053477515332894,0.02196902155327554,0.48760794513249095,0.022463777862976847,4.4555460002484555,0.22943480508300895,0.9968482521331332,0.05332950235877718
461,2.36,0.614227850882716,135.96,10.69189755042574,147.92,25.039494559499406,0.008588638566473952,0.00229878012994655,0.5036315154593253,0.021882574574496785,0.4877798459742008,0.022470996396056053,4.462654244831588,0.2330778498684009,0.9950885533176138,0.056111577986881045
462,2.96,0.7033314643893019,135.78,10.842508833807791,148.98,25.040209494075718,0.011690032509150789,0.003414684826178869,0.49899505550843154,0.02112318824717823,0.48931491198241767,0.022247382595904256,4.480434944756397,0.23201595844554038,0.9979537439738547,0.055651760600553046
463,2.12,0.5364531099732762,136.58,10.653762413119601,150.08,25.283595233969393,0.007636179866557332,0.0022232718192022626,0.501702641084502,0.02225205383058409,0.4906611790489407,0.02251579344210423,4.478333548256476,0.23072582481128018,0.9898771771145022,0.05606464378296517
464,2.24,0.582908086065033,136.56,10.356245321775647,151.1,25.59872554952687,0.008029068672257325,0.0023507833806218664,0.5003115256987998,0.02212916482468087,0.49165940562894295,0.022696422261823383,4.490619031129452,0.23446711140339402,0.9836436979871683,0.05606323492677132
465,2.16,0.6056622002403651,136.56,10.323103977234753,152.26,25.76622947807459,0.007634370265184764,0.002054417539188138,0.49875272639583507,0.022535742256009395,0.4936129033389803,0.022662211305298666,4.508969479384449,0.23466660204323112,0.9903933873214414,0.054306828113048516
466,2.6,0.6488754580040766,136.1,10.148977658858058,153.58,26.064733521661022,0.009954733565377245,0.0032704229560971097,0.49504944312594373,0.02244198926522724,0.49499582330867903,0.023143378261067146,4.5169294924697,0.23314092833275674,0.9971586809063873,0.052946549012582854
467,2.4,0.5970766114997303,136.38,9.931440492657647,154.7,26.259743237130103,0.008182799150228702,0.0021345616475400638,0.4954678189955251,0.023317990564998083,0.49634938185424615,0.023381011884289645,4.536250823799579,0.23371167310134688,0.9985405377823462,0.05256508269840532
468,2.32,0.590451423234799,136.54,10.016073303885111,155.78,26.295241371229128,0.007455148316538777,0.0017543273501335688,0.49411694003216206,0.023435347527404348,0.49842791165129907,0.023083934018121994,4.5385565909818,0.23576324368379165,1.001487268836673,0.055358882658522755
469,2.64,0.6692991056321532,136.64,10.241446945270967,156.68,26.30348859454198,0.010416327113442932,0.003135222184679247,0.49018385856448554,0.02158787385544012,0.4993998143220714,0.02315425271607716,4.5605982253403345,0.23165056949986412,1.0127259395154518,0.05405273538180365
470,2.96,0.6766060809658749,136.78,10.194757196284765,157.7,26.335413656899334,0.010074531023301333,0.002171143837375555,0.48945127115967396,0.023168094477157276,0.500474197817025,0.023028245957115535,4.559866984613036,0.2305607598602637,1.0075751028932425,0.05467448158567338
471,2.44,0.589722277686709,137.86,10.360970086473563,158.36,26.358422793725722,0.008975041996155344,0.0023084397448476244,0.4900778233336283,0.021869959935960408,0.5009471346702163,0.022626163620720143,4.590509151250488,0.23355608575189107,1.0076685867642854,0.05458279557747108
472,2.56,0.5765465851082633,138.36,10.297857160244552,159.02,26.49174689270604,0.009196084594762548,0.0022723100511883435,0.49015099253294436,0.022241786071336186,0.500652922872293,0.02292989955942244,4.589916128421934,0.23522286111198096,1.0188574085021431,0.056414793417917775
473,2.48,0.5925297521643954,138.84,10.314347621677292,159.86,26.580664708257395,0.00898231911776472,0.002255358594010212,0.48979116976859044,0.022292468834376203,0.5012265111136449,0.023027951492458832,4.611840254218035,0.23344340258355373,1.014099568917718,0.05772151883280031
474,1.84,0.5181522370886764,139.74,10.297715400844988,160.52,26.665523898607358,0.006105666262710236,0.0016522957887058205,0.49189834866274523,0.022907279991813922,0.5019959850745446,0.02293687545554159,4.621660290434695,0.23539845527654002,1.0143931660099328,0.05769016360114444
475,2.6,0.5571366798192344,138.98,10.32672497102542,161.82,26.76890419728084,0.009409824088941572,0.002317069312518885,0.4864947474171468,0.02226763203998647,0.5040954284939115,0.023024602273335647,4.624430875712807,0.23391859671812956,1.012885881799235,0.058804471056021324
476,2.32,0.5472297535770508,139.98,10.35124822556198,162.26,26.811299010618637,0.007607310917599383,0.0017277923335402962,0.4887359113909075,0.022962548815804746,0.5036567776914931,0.02289041940175918,4.633024543388996,0.23890144772269115,1.0104131053349201,0.05618338847748339
477,2.4,0.5761199875026035,140.54,10.536739789365589,162.82,26.902551318475346,0.009384698009254686,0.003000506838522576,0.487386013262175,0.02180485706930529,0.5032292887285703,0.023310554805219586,4.644256758986404,0.23405820294694452,1.0141106326973117,0.054387501328527446
478,2.64,0.6314972785372872,140.42,10.305215523956788,164.02,27.135772958720008,0.009005648413979573,0.0021851488282490198,0.4866392960904342,0.02362237229488792,0.5043550554955862,0.02360216390525395,4.664938697948322,0.23500169267063825,1.0095884346834199,0.05486544993375233
