,P_count,P_count_conf,I_count,I_count_conf,N_count,N_count_conf,P_fraction,P_fraction_conf,I_fraction,I_fraction_conf,N_fraction,N_fraction_conf,radius,radius_conf,roughness,roughness_conf
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.8695652173913044,0.14270663795175306,0.06521739130434782,0.07135331897587653,0.0,0.0,0.9347826086956522,0.07135331897587653,0.06521739130434782,0.07135331897587653,0.0,0.0,0.0,0.0,0.0,0.0
2,2.6956521739130435,0.5143826679175715,0.5869565217391305,0.2526238408469152,0.0,0.0,0.7028985507246376,0.12897023478893288,0.2971014492753623,0.1289702347889328,0.0,0.0,0.0,0.0,0.0,0.0
3,2.260869565217391,0.708983044468367,2.152173913043478,0.37615245777271267,0.0,0.0,0.39358178053830234,0.11289776303179222,0.6064182194616977,0.11289776303179222,0.0,0.0,0.0,0.0,0.0,0.0
4,1.173913043478261,0.4100380159062939,3.8260869565217392,0.5499802218549857,0.0,0.0,0.23109040717736365,0.08030445227737533,0.7689095928226364,0.08030445227737533,0.0,0.0,0.0,0.0,0.0,0.0
5,0.9565217391304348,0.4781163555508438,4.521739130434782,0.5896006814701272,0.0,0.0,0.13581937386285212,0.06876443243623884,0.8641806261371479,0.06876443243623885,0.0,0.0,0.0,0.0,0.0,0.0
6,1.2608695652173914,0.4061696462566246,4.8478260869565215,0.6489050909386583,0.0,0.0,0.1980880230880231,0.06240884217007048,0.8019119769119771,0.06240884217007046,0.0,0.0,0.05068197499779295,0.06869767297164248,0.008822711933518058,0.011958882406579947
7,1.0,0.623311480937445,5.608695652173913,0.7728006703803897,0.0,0.0,0.12479296066252588,0.070354650830484,0.8752070393374742,0.07035465083048402,0.0,0.0,0.05248290352984989,0.0711387696208148,0.009004642660284678,0.012205483245861584
8,1.5217391304347827,1.0519070104696062,5.8478260869565215,0.790198660405231,0.0,0.0,0.17778413424866518,0.07888331860154939,0.822215865751335,0.07888331860154939,0.0,0.0,0.05248290352984989,0.0711387696208148,0.009004642660284678,0.012205483245861584
9,1.1304347826086956,0.8661388829037094,6.804347826086956,0.8008158185118238,0.0,0.0,0.10070605722779633,0.057824851916816494,0.8992939427722036,0.0578248519168165,0.0,0.0,0.05248290352984989,0.0711387696208148,0.009004642660284678,0.012205483245861584
10,0.9565217391304348,0.7204688755761446,7.456521739130435,1.0220875326034675,0.0,0.0,0.08321256038647343,0.0446698647766451,0.9167874396135266,0.0446698647766451,0.0,0.0,0.06878725135593684,0.09323875201142226,0.015182452619070634,0.020579292045698513
11,0.782608695652174,0.6083144363910996,8.021739130434783,1.335888454063317,0.0,0.0,0.0596804879413575,0.03478883145673328,0.9403195120586424,0.034788831456733275,0.0,0.0,0.08303860479148277,0.11255597115611939,0.01795341528229978,0.024335236577525413
12,1.434782608695652,1.532316959993305,8.08695652173913,1.16037503538021,0.0,0.0,0.05370223978919631,0.03735299870602077,0.9462977602108037,0.03735299870602077,0.0,0.0,0.08636664542388163,0.11706701570422219,0.020427899856985593,0.02768931526314375
13,0.391304347826087,0.28568970529120885,9.326086956521738,2.4823391277178,0.0,0.0,0.04748150400324313,0.04083966857948932,0.9525184959967569,0.04083966857948932,0.0,0.0,0.09698819999050069,0.13146416739572253,0.02193904361965745,0.02973761862988686
14,1.3478260869565217,1.4108785859009483,9.043478260869565,2.015671909231387,0.0,0.0,0.054747788443440616,0.033624559048749954,0.9452522115565593,0.033624559048749954,0.0,0.0,0.11133625960303034,0.150912468435335,0.021416807457041862,0.02902974548337088
15,1.565217391304348,2.001839936103101,9.608695652173912,2.391010987332933,0.0,0.0,0.026945786366076224,0.026913921436023204,0.9730542136339239,0.02691392143602321,0.0,0.0,0.11744317948305634,0.15919018817297984,0.020985522480779492,0.028445153540019325
16,0.8695652173913043,0.9462751397411073,10.73913043478261,3.8923153242064705,0.0,0.0,0.03169219913235546,0.02663879098138853,0.9683078008676446,0.02663879098138853,0.0,0.0,0.1297532749582135,0.17587609895761017,0.024942143939995526,0.03380821776728439
17,1.391304347826087,1.6474510548783463,10.91304347826087,4.006045041783467,0.0,0.0,0.03790628957365977,0.029572468333850976,0.9620937104263401,0.029572468333850976,0.0,0.0,0.14636033192287143,0.19838639316830708,0.031510505368553744,0.04271140564420301
18,2.3043478260869565,2.9420800291076437,11.152173913043478,4.166061765466428,0.0,0.0,0.028784937888198758,0.025829080721879585,0.9712150621118012,0.025829080721879578,0.0,0.0,0.15042001715154488,0.20388915678829964,0.03237771756591773,0.04388688193403042
19,0.782608695652174,0.830406298069462,13.065217391304348,6.6870956755539,0.0,0.0,0.03432252127904301,0.028601341765430673,0.9656774787209571,0.028601341765430683,0.0,0.0,0.1676432763022469,0.22723469185658163,0.03878974075776544,0.05257815871121445
20,1.9565217391304348,2.591755317833275,12.869565217391305,6.199999692452078,0.0,0.0,0.015083541032031756,0.01727611326152435,0.9849164589679683,0.017276113261524343,0.0,0.0,0.18019649392178996,0.2442501463412735,0.040353373198596054,0.05469760867488915
21,1.565217391304348,1.8821782295551326,14.043478260869565,7.851097389606745,0.0,0.0,0.03219681103571528,0.02490809286305044,0.9678031889642845,0.024908092863050426,0.0,0.0,0.19075106247577303,0.25855650079786036,0.040295831192751284,0.054619612466181244
22,1.5217391304347827,2.0028254719177214,14.847826086956522,8.718444538479515,0.0,0.0,0.01049771167048055,0.011637715751280513,0.9895022883295196,0.01163771575128051,0.0,0.0,0.19864982028889805,0.26926299519062835,0.0408638839096029,0.05538958837526181
23,1.391304347826087,1.766569327804602,15.673913043478262,9.837729500382316,0.0,0.0,0.014267810662296347,0.013445937380160648,0.9857321893377037,0.013445937380160648,0.0,0.0,0.20852339282363933,0.28264628297850536,0.045559308598239,0.0617540749552924
24,2.3043478260869565,2.8211137046785395,15.91304347826087,10.193871277468604,0.0,0.0,0.03703321085411571,0.026467036364037428,0.9629667891458843,0.02646703636403743,0.0,0.0,0.21783492360729118,0.29526774251453464,0.05082706258884286,0.0688943342083568
25,1.391304347826087,1.6474510548783463,17.52173913043478,12.186941950520934,0.0,0.0,0.029854561255527434,0.02380317413205897,0.9701454387444726,0.02380317413205897,0.0,0.0,0.21573935043556297,0.29242726519600476,0.06102159064311408,0.08271266615779362
26,1.608695652173913,2.000775012163356,18.108695652173914,12.82461268192368,0.0,0.0,0.02259383128948346,0.021102575377577305,0.9774061687105164,0.021102575377577294,0.0,0.0,0.23270760104330554,0.31542714496001023,0.05137417451618026,0.06963592559789415
27,1.9565217391304348,2.591755317833275,18.73913043478261,13.523336123394401,0.0,0.0,0.009072171640943247,0.010081620637464095,0.9909278283590568,0.010081620637464095,0.0,0.0,0.2373703913923986,0.321747396815848,0.052307656614861656,0.07090122845838626
28,1.2608695652173914,1.6496057445199095,20.065217391304348,15.289387234142572,0.0,0.0,0.006286721504112809,0.00688077307188951,0.9937132784958872,0.00688077307188951,0.0,0.0,0.22694041398236217,0.3076099213672789,0.07351845158483088,0.09965173110511535
